shap.name,shap.Class,shap.subseq,shap.score,shap.thresh
0,0.0,0,0.0,0.0
797948325737401221,1.0,[-0.79001  1.5566  -1.1983  -0.69896  0.82564 -0.38768],0.17865731175584332,1.0923608747141065
647241381404416494,1.0,[-1.1815   1.3025  -1.7461  -1.2768   0.98795 -0.5392 ],0.1755542023868621,1.0608934089527569
3165700276184241131,1.0,"[ 0.026596 -0.91349  -0.90553   0.80415  -1.3064    0.18811  -0.74037
 -1.2301   -0.21453 ]",0.16568327206063946,1.9767484917300224
-7742012578080548845,1.0,[-0.56979  1.1216  -1.0178  -0.90849  1.0664  -0.26279],0.16474231397263386,1.0792655050184905
-1208803739307417345,1.0,[-1.1271   1.36    -1.4346  -0.98307  1.5606  -0.47445],0.16448044458391642,1.075987170246291
607116519230337735,1.0,"[ 1.1108  -1.1119   0.69814  1.2888  -1.227    1.6544  -0.66543 -1.339
  1.2404 ]",0.16291556636151894,1.992155445183589
-7291755353409330500,1.0,"[ 0.0017553 -0.9125    -0.55897    1.563     -0.56979    1.1216
 -1.0178    -0.90849    1.0664   ]",0.1606403414607859,2.004823129422781
4645661955391425281,1.0,[-1.0568    0.40821  -1.4005   -1.0152    0.040216 -1.1569  ],0.16044131004246873,1.0913262629558464
7810325099256341495,1.0,"[-0.0099953 -0.70254   -1.7168     1.8558    -1.4921    -0.12107
 -1.2481    -1.0819     0.43505  ]",0.15797854164437686,2.091623410104676
-3944842132246370635,1.0,[ 0.42971 -0.54302  0.73702  0.07836 -0.37134  0.3297 ],0.15795402832054084,1.1499250679239432
5294355623692581392,2.0,"[-1.3897  -0.89272 -1.4975  -0.52879  0.33101  1.2653   1.7426   0.88324
  1.3878   0.26459  0.11188 -1.0239  -1.4464  -1.0613  -1.2203  -0.72525
 -0.27794  0.42339  1.8001   1.2477   1.6403 ]",0.6078193013899332,2.1992057933582307
4057767530610166085,2.0,"[-0.36124 -1.1184  -1.3     -1.4714  -1.5848  -0.17048  0.79063  1.4646
  1.4455   1.4493   1.4383   0.6583  -0.20142 -1.004   -1.6803  -1.0588
 -0.50813 -0.36598  0.02107  0.94868  1.4608   1.2648   0.89709  0.21879]",0.6073593656782705,2.5663889908064283
-907942505377466051,2.0,"[-0.96833  -0.88261  -0.64884  -0.0371    0.95262   1.1583    1.0821
  1.7686    1.3312    0.38986  -0.093131 -0.92099  -0.83787  -1.1629
 -0.97989  -0.53673   0.38451   0.34352   0.79416   0.98115   1.4415  ]",0.6070220924614879,2.1877289644433344
-3915560468075107802,2.0,"[-1.7257   -1.0417   -1.2836   -0.78689  -0.032164  0.23569   1.5935
  1.5573    1.2142    0.60759   0.61029  -0.9801   -1.4369   -1.7605
 -0.90711  -1.1646   -0.68704   0.42262   0.42538   0.75776   0.95152 ]",0.6056789637071469,2.2023356386429023
555875241368652288,2.0,"[ 0.94868   1.4608    1.2648    0.89709   0.21879  -0.56028  -1.0623
 -1.0417   -1.5238   -0.29586   0.046531  0.27995   1.3806    1.4281
  1.4539    0.55894  -0.36106  -1.2589   -1.4753   -1.4949   -0.75953 ]",0.5995721187942513,2.132651285882905
4316368444662527573,2.0,"[-1.3     -1.4714  -1.5848  -0.17048  0.79063  1.4646   1.4455   1.4493
  1.4383   0.6583  -0.20142 -1.004   -1.6803  -1.0588  -0.50813 -0.36598
  0.02107  0.94868]",0.5976427378472903,1.8822048221196603
-6566842295489448446,2.0,"[-1.7491  -1.2853  -0.68047 -0.72314  0.52664  1.0892   1.6795   0.73591
  1.3582   0.72155 -0.20683 -0.32473 -1.3804  -1.5566  -1.3257  -1.1843
 -0.46792  0.34847  1.055    1.4539   1.477  ]",0.5976395818049931,2.240993917312497
-2321189908480823136,2.0,"[-0.56028  -1.0623   -1.0417   -1.5238   -0.29586   0.046531  0.27995
  1.3806    1.4281    1.4539    0.55894  -0.36106  -1.2589   -1.4753
 -1.4949   -0.75953   0.10721   0.74483   1.3969    1.2261    0.84583 ]",0.5967524212685148,2.2800386157617547
1123522016428105816,2.0,"[-1.5744  -1.7258  -1.1747   0.4768   0.25513  1.1854   1.0573   0.80052
  1.047    0.10513 -0.50206 -0.82422 -1.1     -1.788   -1.3556  -0.60977
 -0.26985  0.95175  1.3376   1.32     1.5429 ]",0.5938530319596979,2.2435410982686426
8221148356576603833,2.0,"[-0.36124 -1.1184  -1.3     -1.4714  -1.5848  -0.17048  0.79063  1.4646
  1.4455   1.4493   1.4383   0.6583  -0.20142 -1.004   -1.6803  -1.0588
 -0.50813 -0.36598  0.02107  0.94868  1.4608   1.2648   0.89709  0.21879
 -0.56028 -1.0623  -1.0417 ]",0.5934661885503465,2.949501477971357
