shap.name,shap.Class,shap.subseq,shap.score,shap.thresh
0,0.0,0,0.0,0.0
6086708136213040991,2.0,"[0.68103 0.71284 0.74614 0.74602 0.75321 0.79036 0.82041 0.80443 0.84493
 0.88726 0.89305 0.90963 0.95885 1.0139  1.0609  1.118   1.1675  1.222
 1.2794  1.3339  1.3852  1.4424  1.4933  1.5452  1.598   1.6515  1.7059
 1.747   1.745   1.7438  1.7433  1.7435  1.7099  1.6536  1.5981  1.5434
 1.4895  1.4366  1.3799  1.326   1.2716  1.214   1.1575  1.1071  1.0499
 0.99936 0.95121 0.93231 0.92424 0.87928 0.83552]",0.15932890642245354,0.7113515356585127
-5140937696723134385,2.0,"[1.2679  1.32    1.3675  1.4195  1.4724  1.5214  1.5698  1.6189  1.6688
 1.7195  1.7708  1.7926  1.792   1.7653  1.7376  1.7158  1.6645  1.6139
 1.564   1.5135  1.4617  1.4121  1.3591  1.307   1.2588  1.2065  1.1602
 1.1168  1.1246  1.0811  1.0385  1.046   1.0102  0.97072]",0.15288842864783914,0.5618940381783248
-4702346422604854917,2.0,"[0.98431 1.0229  1.0577  1.0495  1.0911  1.1338  1.1775  1.2222  1.2679
 1.32    1.3675  1.4195  1.4724  1.5214  1.5698  1.6189  1.6688  1.7195
 1.7708  1.7926  1.792   1.7653  1.7376  1.7158  1.6645  1.6139  1.564
 1.5135  1.4617  1.4121  1.3591  1.307   1.2588  1.2065 ]",0.1518027936354254,0.5016232345544324
-2284412649298429542,2.0,"[0.97042 1.0084  1.0473  1.0566  1.0908  1.1169  1.1376  1.1845  1.2289
 1.2752  1.3221  1.3699  1.4159  1.4642  1.5125  1.5608  1.6076  1.6533
 1.6997  1.726   1.757   1.7568  1.7253  1.6986  1.6517  1.6055  1.5599
 1.515   1.4676  1.4219  1.3736  1.3254  1.2772  1.2316 ]",0.14582960556536229,0.5488192957768673
-1385753256340108012,2.0,"[0.64036 0.67215 0.70547 0.74083 0.7776  0.79232 0.78036 0.82107 0.86328
 0.87558 0.87512 0.92077 0.96796 1.0163  1.0691  1.1282  1.1788  1.2367
 1.2928  1.3465  1.4067  1.4609  1.5152  1.5704  1.625   1.6215  1.663
 1.7216  1.772   1.7715  1.7719  1.7389  1.6963  1.6988  1.643   1.5867
 1.5312  1.4759  1.4156  1.3608  1.3039  1.2438  1.1836  1.1313  1.0742
 1.0177  0.97097 0.98186 0.9483  0.90179 0.86699]",0.14413199106816485,0.6512490532193655
1463243950014998722,2.0,"[0.95885 1.0139  1.0609  1.118   1.1675  1.222   1.2794  1.3339  1.3852
 1.4424  1.4933  1.5452  1.598   1.6515  1.7059  1.747   1.745   1.7438
 1.7433  1.7435  1.7099  1.6536  1.5981  1.5434  1.4895  1.4366  1.3799
 1.326   1.2716  1.214   1.1575  1.1071  1.0499  0.99936 0.95121 0.93231
 0.92424 0.87928 0.83552 0.79323 0.79957 0.77713 0.73847 0.7012  0.66535
 0.63096 0.5983  0.54729 0.51047 0.48133 0.44366]",0.1399142894615183,0.4990168290625888
-6433314086993694164,2.0,"[0.70942 0.74277 0.77753 0.81368 0.83491 0.83023 0.86999 0.91101 0.89882
 0.93618 0.98062 1.0262  1.0777  1.1292  1.1797  1.2353  1.291   1.3462
 1.3949  1.4505  1.5063  1.5576  1.6082  1.6596  1.7118  1.7446  1.7422
 1.7404  1.7393  1.7389  1.6859  1.6783  1.6383  1.5846  1.5317  1.4776
 1.4231  1.3706  1.3146  1.2586  1.2027  1.152   1.0971  1.0461  0.99772
 0.95036 0.92703 0.91975 0.88708 0.89289 0.85078]",0.13882216773302342,0.6012031721588351
7722615847366670815,2.0,"[0.96796 1.0163  1.0691  1.1282  1.1788  1.2367  1.2928  1.3465  1.4067
 1.4609  1.5152  1.5704  1.625   1.6215  1.663   1.7216  1.772   1.7715
 1.7719  1.7389  1.6963  1.6988  1.643   1.5867  1.5312  1.4759  1.4156
 1.3608  1.3039  1.2438  1.1836  1.1313  1.0742  1.0177  0.97097 0.98186
 0.9483  0.90179 0.86699 0.8817  0.84559 0.80414 0.764   0.7252  0.68835
 0.65296 0.61904 0.58663 0.55611 0.5275  0.50051]",0.1364411871364614,0.5493046783291555
-926175315876722722,2.0,"[0.97395 1.0129  1.0479  1.0526  1.0944  1.137   1.1845  1.2292  1.2776
 1.3238  1.3732  1.4199  1.4685  1.515   1.5637  1.6106  1.6581  1.7062
 1.7131  1.753   1.7535  1.7297  1.7141  1.6763  1.6297  1.5837  1.5366
 1.4898  1.4417  1.3926  1.3475  1.2982  1.249   1.2038 ]",0.13617898359220545,0.46916069418727113
1494170279785742402,2.0,"[1.0777  1.1292  1.1797  1.2353  1.291   1.3462  1.3949  1.4505  1.5063
 1.5576  1.6082  1.6596  1.7118  1.7446  1.7422  1.7404  1.7393  1.7389
 1.6859  1.6783  1.6383  1.5846  1.5317  1.4776  1.4231  1.3706  1.3146
 1.2586  1.2027  1.152   1.0971  1.0461  0.99772 0.95036 0.92703 0.91975
 0.88708 0.89289 0.85078 0.81003 0.81946 0.79176 0.75462 0.71885 0.68449
 0.65159 0.62018 0.58596 0.53648 0.50857 0.45817]",0.1359971455778847,0.5822389561695172
-2006806213617962294,3.0,"[0.94073 0.99584 1.0388  1.0937  1.1596  1.2142  1.2609  1.3095  1.359
 1.4105  1.4627  1.4618  1.4484  1.4969  1.5536  1.6124  1.6696  1.6618
 1.6543  1.6482  1.6425  1.6382  1.6343  1.6317  1.6297  1.6288  1.6286
 1.6295  1.6311  1.6337  1.6373  1.6416  1.605   1.5422 ]",0.19443450766780287,0.9341842165585393
