shap.name,shap.Class,shap.subseq,shap.score,shap.thresh
0,0.0,0,0.0,0.0
-6589344760245393221,1.0,"[-0.039119  -0.030565  -0.019061  -0.0019536  0.0098449  0.018399
  0.026953   0.035506   0.04406    0.052614   0.061168   0.069722
  0.078276   0.086829   0.095383   0.10394    0.10777    0.10777
  0.11485    0.1234     0.13196    0.13727    0.13727    0.14287
  0.15143    0.15202    0.15202    0.15202    0.15615    0.1647
  0.16676    0.16706    0.17561    0.18417    0.19272    0.19626
  0.19626    0.20363    0.21219    0.22074    0.22576    0.22576
  0.23165    0.24021    0.24876    0.25732    0.26587    0.27
  0.27       0.27678    0.28534    0.29389    0.30245    0.311
  0.31955    0.32811    0.33666    0.34521    0.35377    0.36232
  0.37088    0.37943    0.38798    0.39654    0.40509    0.41365
  0.4222     0.43075    0.43931    0.44786    0.45641    0.46497
  0.47352    0.48208    0.49063    0.49918    0.50774    0.51629
  0.52485    0.5334     0.54195    0.55051    0.55906    0.57292
  0.59859    0.61422    0.62277    0.6387     0.65463    0.66318
  0.67527    0.69238    0.70949    0.7266     0.73545    0.74607
  0.76317    0.78028    0.79739    0.80771    0.81686    0.83396
  0.85107    0.86818    0.87998    0.88853    0.89709    0.90711
  0.92422    0.93749    0.94605    0.9546     0.96316    0.97171
  0.98026    0.98882    0.99737    1.0059     1.0145     1.023
  1.0316     1.0401     1.0487     1.0572     1.0658     1.0744
  1.0829     1.0915     1.1        1.1086     1.1106     1.1106
  1.1106     1.1133     1.1218     1.1254     1.1254     1.1328
  1.1401     1.1401     1.1401     1.1401     1.1401     1.1401
  1.1484     1.1549     1.1549     1.1549     1.1549     1.1549
  1.1549     1.1549     1.1549     1.1549     1.1549     1.1549
  1.1625     1.1696     1.1696     1.1696     1.1696     1.1696
  1.1696     1.1696     1.172      1.1805     1.1844     1.1844
  1.1915     1.2        1.2086     1.2171     1.2257     1.2342
  1.2428     1.2593     1.2746     1.2832     1.2959     1.313
  1.3301     1.3472     1.3643     1.3841     1.4097     1.4354
  1.461      1.4867     1.5124     1.538      1.5637   ]",0.5266973516771534,1.2829262238350805
8175124862998790519,1.0,"[0.0092474 0.018407  0.034789  0.051931  0.061091  0.074545  0.092865
 0.10377   0.11293   0.12209   0.12677   0.12677   0.13437   0.14353
 0.15269   0.15718   0.15718   0.16497   0.17238   0.17238   0.17238
 0.17238   0.18036   0.18758   0.18758   0.19264   0.2018    0.20279
 0.20491   0.21407   0.21799   0.21799   0.22635   0.23551   0.24467
 0.24839   0.24839   0.25695   0.26611   0.27527   0.28443   0.29359
 0.30275   0.31191   0.32107   0.32441   0.32441   0.33334   0.3425
 0.35166   0.35482   0.35482   0.36394   0.37002   0.37002   0.37622
 0.38538   0.39454   0.40043   0.40043   0.40681   0.41597   0.42513
 0.43083   0.43083   0.43741   0.44657   0.45573   0.46124   0.46124
 0.46801   0.47717   0.48633   0.49549   0.50465   0.51381   0.52388
 0.5422    0.55649   0.56565   0.58195   0.60027   0.61859   0.6327
 0.64186   0.65835   0.67538   0.68454   0.69811   0.71643   0.72722
 0.73638   0.74554   0.7547    0.76386   0.77302   0.78218   0.79134
 0.80529   0.82361   0.83403   0.84318   0.85234   0.8615    0.87066
 0.87982   0.88898   0.89814   0.9073    0.91646   0.92562   0.93254
 0.93254   0.9379    0.94706   0.95622   0.96538   0.97454   0.9837
 0.99286   0.99336   0.99598   1.0051    1.0086    1.0086    1.0174
 1.0238    1.0238    1.0297    1.0389    1.039     1.042     1.0511
 1.0542    1.0542    1.0634    1.0726    1.0817    1.0846    1.0848
 1.094     1.1032    1.1123    1.115     1.1154    1.1246    1.1338
 1.1429    1.1521    1.1606    1.1606    1.1644    1.1735    1.1758
 1.1758    1.1758    1.1797    1.1889    1.191     1.191     1.191
 1.1951    1.2043    1.2062    1.2062    1.2062    1.2062    1.2062
 1.2137    1.2228    1.232     1.2411    1.2503    1.2595    1.2686
 1.2778    1.2916    1.31      1.3205    1.3314    1.3497    1.368
 1.3864    1.4047    1.423     1.4413    1.4647    1.4922    1.5115
 1.532     1.5594   ]",0.522114021245967,1.0764287371332213
-1829838302278938276,1.0,"[-0.95829   -0.93997   -0.92135   -0.89387   -0.86981   -0.85149
 -0.83317   -0.81485   -0.79653   -0.78182   -0.77266   -0.7635
 -0.75434   -0.74518   -0.73602   -0.72686   -0.72461   -0.72374
 -0.71458   -0.70941   -0.70941   -0.7023    -0.69421   -0.69421
 -0.69421   -0.69421   -0.68691   -0.679     -0.679     -0.679
 -0.679     -0.67152   -0.6638    -0.6638    -0.6638    -0.6638
 -0.65612   -0.6486    -0.6486    -0.64385   -0.63469   -0.62553
 -0.61637   -0.60721   -0.59805   -0.58889   -0.57973   -0.57057
 -0.56141   -0.55225   -0.54309   -0.53393   -0.52477   -0.51561
 -0.50645   -0.49729   -0.48813   -0.48136   -0.48136   -0.47585
 -0.46669   -0.45753   -0.45096   -0.45096   -0.44525   -0.43609
 -0.43575   -0.43298   -0.42382   -0.42055   -0.42055   -0.42055
 -0.41758   -0.40842   -0.39926   -0.3901    -0.38094   -0.37494
 -0.37494   -0.36867   -0.35928   -0.34096   -0.32598   -0.31682
 -0.30766   -0.29809   -0.27977   -0.26145   -0.24313   -0.22481
 -0.20649   -0.18817   -0.16985   -0.15153   -0.13321   -0.11489
 -0.096567  -0.078247  -0.059928  -0.041608  -0.023288  -0.0049677
  0.0092474  0.018407   0.034789   0.051931   0.061091   0.074545
  0.092865   0.10377    0.11293    0.12209    0.12677    0.12677
  0.13437    0.14353    0.15269    0.15718    0.15718    0.16497
  0.17238    0.17238    0.17238    0.17238    0.18036    0.18758
  0.18758    0.19264    0.2018     0.20279    0.20491    0.21407
  0.21799    0.21799    0.22635    0.23551    0.24467    0.24839
  0.24839    0.25695    0.26611    0.27527    0.28443    0.29359
  0.30275    0.31191    0.32107    0.32441    0.32441    0.33334
  0.3425     0.35166    0.35482    0.35482    0.36394    0.37002
  0.37002    0.37622    0.38538    0.39454    0.40043    0.40043
  0.40681    0.41597    0.42513    0.43083    0.43083    0.43741
  0.44657    0.45573    0.46124    0.46124  ]",0.515984247326517,1.035541416087256
-1160801648893748552,1.0,"[-0.89863   -0.88831   -0.87917   -0.86206   -0.84495   -0.82784
 -0.81604   -0.80749   -0.79127   -0.77563   -0.76708   -0.75853
 -0.74997   -0.74142   -0.73286   -0.72431   -0.71576   -0.7072
 -0.69865   -0.6901    -0.68154   -0.67299   -0.66443   -0.65912
 -0.65912   -0.65352   -0.64497   -0.64438   -0.64261   -0.63405
 -0.62963   -0.62963   -0.62963   -0.62933   -0.62078   -0.61488
 -0.61488   -0.60987   -0.60131   -0.59276   -0.58538   -0.58538
 -0.58185   -0.57329   -0.56474   -0.55618   -0.54763   -0.53908
 -0.53052   -0.52639   -0.52639   -0.51961   -0.51105   -0.5025
 -0.49395   -0.48539   -0.48215   -0.48215   -0.47448   -0.46593
 -0.45737   -0.45265   -0.45265   -0.44646   -0.4379    -0.42935
 -0.4208    -0.41224   -0.40369   -0.39514   -0.39366   -0.39278
 -0.38422   -0.37567   -0.36711   -0.35856   -0.35001   -0.34145
 -0.3329    -0.32435   -0.31579   -0.30724   -0.29868   -0.29013
 -0.28158   -0.27037   -0.25326   -0.24117   -0.23261   -0.21668
 -0.20076   -0.1922    -0.18011   -0.163     -0.15179   -0.14324
 -0.12643   -0.10932   -0.092211  -0.079528  -0.070974  -0.055636
 -0.039119  -0.030565  -0.019061  -0.0019536  0.0098449  0.018399
  0.026953   0.035506   0.04406    0.052614   0.061168   0.069722
  0.078276   0.086829   0.095383   0.10394    0.10777    0.10777
  0.11485    0.1234     0.13196    0.13727    0.13727    0.14287
  0.15143    0.15202    0.15202    0.15202    0.15615    0.1647
  0.16676    0.16706    0.17561    0.18417    0.19272    0.19626
  0.19626    0.20363    0.21219    0.22074    0.22576    0.22576
  0.23165    0.24021    0.24876    0.25732    0.26587    0.27
  0.27       0.27678    0.28534    0.29389    0.30245    0.311
  0.31955    0.32811    0.33666    0.34521    0.35377    0.36232
  0.37088    0.37943    0.38798    0.39654    0.40509    0.41365
  0.4222     0.43075    0.43931    0.44786  ]",0.5158508160892122,0.9253583909619322
8642206221082443913,1.0,"[-1.4341    -1.4196    -1.4086    -1.3896    -1.3705    -1.3564
 -1.3468    -1.3373    -1.3278    -1.3183    -1.3088    -1.2992
 -1.2897    -1.2858    -1.2832    -1.2737    -1.2733    -1.2733
 -1.2703    -1.2608    -1.2607    -1.2543    -1.2448    -1.2352
 -1.2257    -1.2162    -1.2067    -1.1964    -1.1774    -1.1583
 -1.1393    -1.1202    -1.1012    -1.0897    -1.0757    -1.0566
 -1.0376    -1.0185    -0.99948   -0.98043   -0.96138   -0.94233
 -0.92853   -0.91901   -0.90948   -0.89128   -0.87786   -0.87092
 -0.87092   -0.86186   -0.85234   -0.84281   -0.83329   -0.8332
 -0.82681   -0.82062   -0.82034   -0.81081   -0.80129   -0.79548
 -0.79482   -0.78529   -0.77577   -0.77033   -0.76929   -0.75977
 -0.75024   -0.74072   -0.73119   -0.72167   -0.71215   -0.70262
 -0.6913    -0.67226   -0.66147   -0.65195   -0.64243   -0.6329
 -0.61473   -0.60128   -0.58921   -0.57016   -0.55111   -0.53206
 -0.51301   -0.49397   -0.47492   -0.45587   -0.43682   -0.41777
 -0.39872   -0.37967   -0.36063   -0.34158   -0.32253   -0.30348
 -0.28443   -0.26639   -0.25686   -0.23986   -0.22524   -0.21433
 -0.19529   -0.18409   -0.17457   -0.16505   -0.15552   -0.146
 -0.13647   -0.12695   -0.11742   -0.11651   -0.11095   -0.10142
 -0.091901  -0.091366  -0.085425  -0.075901  -0.066377  -0.06622
 -0.059901  -0.050377  -0.040853  -0.031328  -0.021804  -0.01228
 -0.0027554  0.0067689  0.016293   0.029841   0.047915   0.05744
  0.066964   0.076488   0.087364   0.10641    0.11763    0.12716
  0.13668    0.14621    0.15573    0.1601     0.16221    0.17173
  0.18126    0.18525    0.18525    0.18525    0.19421    0.19782
  0.19782    0.19782    0.19782    0.19153    0.18525    0.18544
  0.19496    0.19782    0.19782    0.19839    0.20791    0.21039
  0.21439    0.22391    0.23344    0.24296    0.24811    0.24944
  0.25896    0.26848    0.27801    0.28923    0.30828    0.31915
  0.32868    0.3382     0.34773    0.35725    0.36678    0.37875
  0.3978     0.40792    0.41745    0.42697    0.4365     0.44602
  0.45554    0.46507    0.47459    0.48412    0.48701  ]",0.513700787702373,1.2817006748461846
8593200500762709766,1.0,"[-0.49222   -0.47735   -0.46249   -0.44762   -0.44372   -0.43182
 -0.41696   -0.40209   -0.40115   -0.38629   -0.37142   -0.36018
 -0.35562   -0.34075   -0.33233   -0.32495   -0.31841   -0.30915
 -0.30448   -0.30448   -0.2924    -0.29056   -0.29052   -0.27663
 -0.27663   -0.27378   -0.26271   -0.26271   -0.25703   -0.24878
 -0.24123   -0.23486   -0.23486   -0.23486   -0.22355   -0.22094
 -0.22094   -0.20701   -0.20701   -0.20492   -0.19309   -0.18912
 -0.17916   -0.17331   -0.16524   -0.15751   -0.14265   -0.13739
 -0.12684   -0.11198   -0.097113  -0.082249  -0.081309  -0.066445
 -0.05158   -0.036716  -0.025994  -0.020912  -0.0060477  0.0088165
  0.023681   0.038545   0.053409   0.057552   0.069213   0.084078
  0.098942   0.11325    0.11475    0.12961    0.14447    0.15502
  0.16028    0.16895    0.16895    0.17702    0.18287    0.19283
  0.1968     0.1968     0.20957    0.22444    0.23857    0.24024
  0.2551     0.26997    0.28034    0.28577    0.30064    0.3155
  0.32211    0.3313     0.34617    0.36103    0.3759     0.39076
  0.40563    0.40657    0.42143    0.43629    0.44743    0.4521
  0.46696    0.48183    0.48921    0.49763    0.50313    0.51343
  0.5283     0.53098    0.5441     0.5449     0.54598    0.55883
  0.56179    0.57275    0.57759    0.58668    0.5934     0.6006
  0.6092     0.62406    0.62845    0.63987    0.64237    0.65567
  0.67022    0.67148    0.68415    0.68415    0.68822    0.69807
  0.70402    0.712      0.71983    0.72592    0.73563    0.73984
  0.75144    0.74124    0.73984    0.73984    0.73984    0.73984
  0.73984    0.74409    0.75377    0.75377    0.75377    0.76178
  0.76769    0.76769    0.77852    0.78162    0.79432    0.79554
  0.81013    0.82339    0.82593    0.83732    0.84174    0.85124
  0.85754    0.86516    0.87334    0.88821    0.89301    0.90401
  0.91888    0.92086    0.93468    0.93562    0.94871    0.95143
  0.96263    0.96263    0.96817    0.97656    0.97656    0.97656
  0.97656    0.98679    0.99048    0.99048    0.99048    0.99048
  0.99149    1.0044     1.0044     1.0082     1.0183   ]",0.5120312873983894,1.1281901060534012
6192946135161545587,1.0,"[-1.3189e+00 -1.3189e+00 -1.3111e+00 -1.3081e+00 -1.3024e+00 -1.2926e+00
 -1.2866e+00 -1.2839e+00 -1.2758e+00 -1.2752e+00 -1.2655e+00 -1.2557e+00
 -1.2460e+00 -1.2436e+00 -1.2373e+00 -1.2328e+00 -1.2285e+00 -1.2220e+00
 -1.2198e+00 -1.2113e+00 -1.2111e+00 -1.2014e+00 -1.1916e+00 -1.1898e+00
 -1.1829e+00 -1.1732e+00 -1.1682e+00 -1.1645e+00 -1.1575e+00 -1.1557e+00
 -1.1460e+00 -1.1363e+00 -1.1359e+00 -1.1359e+00 -1.1286e+00 -1.1252e+00
 -1.1199e+00 -1.1101e+00 -1.1037e+00 -1.1014e+00 -1.0917e+00 -1.0819e+00
 -1.0722e+00 -1.0624e+00 -1.0527e+00 -1.0430e+00 -1.0332e+00 -1.0235e+00
 -1.0137e+00 -1.0012e+00 -9.8350e-01 -9.7376e-01 -9.6402e-01 -9.5428e-01
 -9.4454e-01 -9.3480e-01 -9.1866e-01 -9.0456e-01 -8.9482e-01 -8.8508e-01
 -8.7534e-01 -8.6560e-01 -8.5586e-01 -8.4612e-01 -8.3638e-01 -8.2664e-01
 -8.1690e-01 -8.0716e-01 -7.9742e-01 -7.9156e-01 -7.8870e-01 -7.7896e-01
 -7.6922e-01 -7.5948e-01 -7.5927e-01 -7.5077e-01 -7.4851e-01 -7.4205e-01
 -7.3231e-01 -7.2257e-01 -7.1283e-01 -7.0309e-01 -6.9335e-01 -6.8361e-01
 -6.7387e-01 -6.6413e-01 -6.5439e-01 -6.4465e-01 -6.2894e-01 -6.1441e-01
 -6.0467e-01 -5.9203e-01 -5.7443e-01 -5.6383e-01 -5.4435e-01 -5.3445e-01
 -5.1615e-01 -5.0421e-01 -4.8796e-01 -4.6848e-01 -4.5347e-01 -4.4028e-01
 -4.2080e-01 -4.0272e-01 -3.9261e-01 -3.7313e-01 -3.6274e-01 -3.4493e-01
 -3.3250e-01 -3.2276e-01 -3.0802e-01 -2.9252e-01 -2.8278e-01 -2.7304e-01
 -2.6330e-01 -2.5356e-01 -2.4382e-01 -2.3408e-01 -2.2434e-01 -2.2117e-01
 -2.1562e-01 -2.0588e-01 -1.9964e-01 -1.9717e-01 -1.8888e-01 -1.8888e-01
 -1.8888e-01 -1.7973e-01 -1.7812e-01 -1.7102e-01 -1.6736e-01 -1.6230e-01
 -1.5659e-01 -1.5358e-01 -1.4583e-01 -1.4486e-01 -1.3512e-01 -1.2538e-01
 -1.2431e-01 -1.1667e-01 -1.0693e-01 -9.7187e-02 -9.2022e-02 -8.8470e-02
 -7.8730e-02 -6.8991e-02 -5.9251e-02 -4.9511e-02 -3.9772e-02 -3.0032e-02
 -2.0292e-02 -1.0553e-02 -8.1310e-04  4.8370e-03  7.9042e-03  1.7644e-02
  2.7384e-02  3.7123e-02  4.6863e-02  5.6603e-02  6.6342e-02  7.6082e-02
  8.5822e-02  9.5561e-02  1.0530e-01  1.1504e-01  1.2478e-01  1.3452e-01
  1.4426e-01  1.5400e-01  1.6374e-01  1.6627e-01]",0.5059394535510686,0.9919578591261029
-7774827864935456028,1.0,"[-0.10627   -0.096718  -0.087363  -0.083634  -0.070549  -0.065544
 -0.057464  -0.046637  -0.043726  -0.031295  -0.024818  -0.01821
 -0.0059108 -0.0029994  0.012997   0.021044   0.031904   0.034815
  0.047213   0.053723   0.060298   0.060298   0.073382   0.073382
  0.081364   0.086467   0.087187   0.099552   0.10609    0.11264
  0.11264    0.12572    0.12572    0.12572    0.12572    0.12647
  0.13881    0.13881    0.13881    0.13881    0.13881    0.14394
  0.15189    0.16285    0.16576    0.18176    0.19114    0.20066
  0.20423    0.20649    0.21731    0.22539    0.24139    0.2443
  0.2603     0.26965    0.2792     0.28274    0.29582    0.29582
  0.30393    0.30891    0.32199    0.32575    0.33508    0.34466
  0.34816    0.35048    0.36125    0.36125    0.36125    0.37433
  0.37433    0.38104    0.38741    0.38741    0.4005     0.40577
  0.41358    0.42467    0.42667    0.4305     0.43975    0.4494
  0.45284    0.46831    0.47901    0.48722    0.50321    0.51921
  0.53521    0.5512     0.5672     0.5706     0.58611    0.59677
  0.60501    0.62101    0.62392    0.63992    0.64911    0.65882
  0.66219    0.66465    0.67528    0.68355    0.68836    0.70145
  0.70537    0.71453    0.72428    0.72762    0.7407     0.7407
  0.74901    0.75379    0.75379    0.75774    0.76687    0.76687
  0.76687    0.77996    0.77996    0.77996    0.79121    0.79304
  0.79703    0.80612    0.80612    0.81885    0.82176    0.83776
  0.84538    0.85666    0.85958    0.87155    0.87848    0.88463
  0.88463    0.89772    0.90321    0.91921    0.9352     0.95006
  0.95006    0.95006    0.95993    0.96314    0.96314    0.96314
  0.96314    0.95179    0.95006    0.95006    0.95006    0.95006
  0.95006    0.96314    0.96314    0.97161    0.97623    0.99052
  1.0024     1.0094     1.0155     1.0283     1.0312     1.0472
  1.0547     1.0661     1.0691     1.0809   ]",0.5036588588907149,0.9945135931135051
-1976913226998229532,1.0,"[-0.62474   -0.61395   -0.59909   -0.59689   -0.58328   -0.58234
 -0.56748   -0.55261   -0.53775   -0.52727   -0.52194   -0.50708
 -0.49222   -0.47735   -0.46249   -0.44762   -0.44372   -0.43182
 -0.41696   -0.40209   -0.40115   -0.38629   -0.37142   -0.36018
 -0.35562   -0.34075   -0.33233   -0.32495   -0.31841   -0.30915
 -0.30448   -0.30448   -0.2924    -0.29056   -0.29052   -0.27663
 -0.27663   -0.27378   -0.26271   -0.26271   -0.25703   -0.24878
 -0.24123   -0.23486   -0.23486   -0.23486   -0.22355   -0.22094
 -0.22094   -0.20701   -0.20701   -0.20492   -0.19309   -0.18912
 -0.17916   -0.17331   -0.16524   -0.15751   -0.14265   -0.13739
 -0.12684   -0.11198   -0.097113  -0.082249  -0.081309  -0.066445
 -0.05158   -0.036716  -0.025994  -0.020912  -0.0060477  0.0088165
  0.023681   0.038545   0.053409   0.057552   0.069213   0.084078
  0.098942   0.11325    0.11475    0.12961    0.14447    0.15502
  0.16028    0.16895    0.16895    0.17702    0.18287    0.19283
  0.1968     0.1968     0.20957    0.22444    0.23857    0.24024
  0.2551     0.26997    0.28034    0.28577    0.30064    0.3155
  0.32211    0.3313     0.34617    0.36103    0.3759     0.39076
  0.40563    0.40657    0.42143    0.43629    0.44743    0.4521
  0.46696    0.48183    0.48921    0.49763    0.50313    0.51343
  0.5283     0.53098    0.5441     0.5449     0.54598    0.55883
  0.56179    0.57275    0.57759    0.58668    0.5934     0.6006
  0.6092     0.62406    0.62845    0.63987    0.64237    0.65567
  0.67022    0.67148    0.68415    0.68415    0.68822    0.69807
  0.70402    0.712      0.71983    0.72592    0.73563    0.73984
  0.75144    0.74124    0.73984    0.73984    0.73984    0.73984
  0.73984    0.74409    0.75377    0.75377    0.75377    0.76178
  0.76769    0.76769    0.77852    0.78162    0.79432    0.79554
  0.81013    0.82339    0.82593    0.83732  ]",0.4984417297576229,1.0433065144264735
