shap.name,shap.Class,shap.subseq,shap.score,shap.thresh
0,0.0,0,0.0,0.0
-8082119405451853465,1.0,"[-0.08004 -0.2145  -0.3395  -0.45934 -0.54877 -0.61674 -0.65631 -0.67351
 -0.67816 -0.69404 -0.68649 -0.69951 -0.69681 -0.69533 -0.69461 -0.691
 -0.69272 -0.69953 -0.70929 -0.72548 -0.73591 -0.74581 -0.76772 -0.80448
 -0.85523 -0.95441 -1.0596  -1.1213  -1.1392 ]",0.3534318866320019,1.2998607041240209
-3509938700902132466,1.0,"[-0.07438 -0.21903 -0.36313 -0.49997 -0.61238 -0.70192 -0.75299 -0.79859
 -0.82074 -0.83247 -0.84131 -0.84246 -0.84716 -0.84509 -0.8423  -0.83857
 -0.83714 -0.83735 -0.84199 -0.84149 -0.8475  -0.8502  -0.85514 -0.85348
 -0.85722 -0.86958 -0.892   -0.93565 -0.99579 -1.0608  -1.1245  -1.1771
 -1.2011  -1.2026  -1.2033  -1.2006 ]",0.3331664751751426,1.4373067162882518
-3573155476488027451,1.0,"[-0.37343 -0.47522 -0.55537 -0.63135 -0.69797 -0.75798 -0.79107 -0.81301
 -0.82609 -0.83507 -0.83829 -0.83203 -0.8294  -0.82387 -0.82324 -0.8209
 -0.8196  -0.82809 -0.83646 -0.84388 -0.85982 -0.88116 -0.90654 -0.93195
 -0.96394 -1.0157  -1.0819  -1.1516  -1.2256 ]",0.33172100945058114,1.349714422353816
-5996134173111688458,1.0,"[-0.12883 -0.25551 -0.38247 -0.50007 -0.6049  -0.69922 -0.76277 -0.81263
 -0.84514 -0.85733 -0.86261 -0.86511 -0.86568 -0.86822 -0.86659 -0.86287
 -0.85841 -0.8582  -0.86271 -0.86709 -0.86819 -0.86879 -0.87114 -0.87086
 -0.87501 -0.8854  -0.91421 -0.9619  -1.045   -1.1434  -1.2393  -1.2782
 -1.2698  -1.2392  -1.2005  -1.1709 ]",0.3265418563806852,1.5334417631792396
5824856965210469472,1.0,"[-0.53978 -0.61456 -0.68148 -0.73038 -0.77497 -0.80364 -0.80893 -0.81515
 -0.81993 -0.82486 -0.82537 -0.82069 -0.8201  -0.83108 -0.82478 -0.82313
 -0.83068 -0.8406  -0.84655 -0.85445 -0.85596 -0.87026 -0.88133 -0.89298
 -0.90968 -0.92429 -0.96366 -1.0145  -1.091  ]",0.31161113403913043,1.503429064495706
-8247020378566393091,1.0,"[-1.081     -1.0789    -1.0795    -1.0801    -1.0787    -1.0783
 -1.0773    -1.0789    -1.077     -1.0784    -1.0796    -1.0798
 -1.0792    -1.0787    -1.0691    -1.0444    -1.0076    -0.95439
 -0.8878    -0.82169   -0.77999   -0.75723   -0.75367   -0.74953
 -0.75025   -0.73625   -0.72604   -0.72451   -0.71696   -0.70818
 -0.69731   -0.69117   -0.69003   -0.68246   -0.6776    -0.65862
 -0.59884   -0.4776    -0.33317   -0.1665     0.0084428  0.16844
  0.33074    0.48827    0.61585    0.73695    0.85207    0.94206
  1.0419     1.1127   ]",0.3113612400133175,0.9303465208422408
1832293891843745101,1.0,"[-1.081     -1.0789    -1.0795    -1.0801    -1.0787    -1.0783
 -1.0773    -1.0789    -1.077     -1.0784    -1.0796    -1.0798
 -1.0792    -1.0787    -1.0691    -1.0444    -1.0076    -0.95439
 -0.8878    -0.82169   -0.77999   -0.75723   -0.75367   -0.74953
 -0.75025   -0.73625   -0.72604   -0.72451   -0.71696   -0.70818
 -0.69731   -0.69117   -0.69003   -0.68246   -0.6776    -0.65862
 -0.59884   -0.4776    -0.33317   -0.1665     0.0084428  0.16844
  0.33074  ]",0.30922685965573316,1.4294990073287608
162412529987267490,1.0,"[-1.1368   -1.1407   -1.1395   -1.13     -1.1216   -1.119    -1.1122
 -1.1132   -1.1157   -1.1148   -1.1148   -1.1147   -1.116    -1.1181
 -1.1152   -1.1038   -1.0831   -1.0426   -0.98247  -0.91974  -0.84521
 -0.79145  -0.76141  -0.72941  -0.72387  -0.70588  -0.69314  -0.68501
 -0.68457  -0.67863  -0.66767  -0.65583  -0.65529  -0.65669  -0.65659
 -0.65475  -0.64139  -0.59044  -0.46684  -0.32609  -0.14216   0.052406
  0.22182   0.39088   0.53988   0.67464   0.79831   0.90519   0.99472
  1.0832  ]",0.3039927746571404,1.14481558046483
-4189447116050180779,1.0,"[-1.162    -1.1614   -1.1624   -1.1641   -1.1615   -1.1578   -1.1595
 -1.1614   -1.1587   -1.1616   -1.1586   -1.1539   -1.1553   -1.1563
 -1.1577   -1.1372   -1.0873   -1.0076   -0.92273  -0.83391  -0.77351
 -0.75743  -0.74978  -0.74081  -0.74768  -0.74807  -0.74087  -0.7363
 -0.73648  -0.73697  -0.73272  -0.72451  -0.71322  -0.70734  -0.69868
 -0.69435  -0.66939  -0.61584  -0.50646  -0.36608  -0.22283  -0.047168
  0.1419    0.29323   0.42329   0.55716   0.68035   0.78691   0.89422
  0.97334 ]",0.30274828930828585,1.2538111977623714
-896480338711022153,1.0,"[ 0.043842 -0.090519 -0.21244  -0.33155  -0.44732  -0.54271  -0.6227
 -0.68627  -0.72709  -0.76162  -0.77914  -0.79041  -0.79569  -0.79752
 -0.799    -0.79718  -0.80404  -0.8125   -0.81943  -0.82027  -0.82311
 -0.82287  -0.81811  -0.81731  -0.82755  -0.84642  -0.86898  -0.90457
 -0.95582  -1.0169   -1.073    -1.1026   -1.1276   -1.1367   -1.1378
 -1.1325  ]",0.2960624635396141,1.1586214962920978
2420719091127714156,2.0,"[-0.18204 -0.33481 -0.47059 -0.61725 -0.73227 -0.80944 -0.85854 -0.87032
 -0.86165 -0.83881 -0.80939 -0.79222 -0.77832 -0.75982 -0.74043 -0.71732
 -0.69354 -0.67625 -0.66151 -0.64793 -0.6419  -0.63702 -0.63379 -0.63214
 -0.62507 -0.62084 -0.61382 -0.6043  -0.59542 -0.58973 -0.58362 -0.57583
 -0.57109 -0.56928 -0.56997 -0.57433 -0.58042 -0.59036 -0.59354 -0.59619
 -0.59676 -0.59451 -0.5956 ]",0.42283709623002463,4.519188384495578
305453254699573354,2.0,"[-0.23727 -0.37892 -0.49682 -0.61293 -0.71133 -0.76952 -0.80119 -0.81305
 -0.8142  -0.80859 -0.79895 -0.78046 -0.76326 -0.75208 -0.73252 -0.72218
 -0.71058 -0.7005  -0.69251 -0.68554 -0.67507 -0.66984 -0.66321 -0.65961
 -0.65295 -0.64982 -0.6472  -0.6455  -0.64535 -0.64491 -0.64518 -0.64599
 -0.64499 -0.64382 -0.64296 -0.64283 -0.64348 -0.64357 -0.64187 -0.64157
 -0.64114 -0.64143 -0.63927]",0.40119882816091434,4.351711912990977
-6452112344009508504,2.0,"[-0.4262  -0.57557 -0.69933 -0.77146 -0.80256 -0.8066  -0.79972 -0.78408
 -0.76672 -0.74901 -0.72963 -0.70897 -0.68436 -0.6749  -0.67057 -0.67008
 -0.66904 -0.66941 -0.6702  -0.6719  -0.67106 -0.67065 -0.67115 -0.67256
 -0.67398 -0.67599 -0.67937 -0.6824  -0.68597]",0.38196990493014443,3.0807070560853047
6929529618730465975,2.0,"[-0.34992 -0.50357 -0.63287 -0.71474 -0.75542 -0.76437 -0.76311 -0.75294
 -0.73284 -0.71587 -0.70077 -0.68519 -0.67843 -0.66929 -0.6608  -0.65782
 -0.6544  -0.65236 -0.64474 -0.64025 -0.63915 -0.63496 -0.63265 -0.6348
 -0.63394 -0.63328 -0.63456 -0.63253 -0.63365]",0.3428286390404992,2.8171981114946942
4992337318341262613,2.0,"[-0.50357 -0.63287 -0.71474 -0.75542 -0.76437 -0.76311 -0.75294 -0.73284
 -0.71587 -0.70077 -0.68519 -0.67843 -0.66929 -0.6608  -0.65782 -0.6544
 -0.65236 -0.64474 -0.64025 -0.63915 -0.63496 -0.63265 -0.6348  -0.63394
 -0.63328 -0.63456 -0.63253 -0.63365 -0.63503 -0.63616 -0.63727 -0.63709
 -0.6375  -0.63841 -0.63811 -0.63647]",0.33561611481986237,3.5299175585642755
