0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140
5,0.6794,-1.6369999999999998,-3.8935,-4.7046,-4.1843,-3.0274,-2.017,-1.7763,-1.2498,-0.40125,-0.2514,-0.35846999999999996,-0.32671,-0.18503,-0.22637,-0.21258000000000002,-0.21168,-0.21773,-0.31012,-0.27837,-0.35988000000000003,-0.28659,-0.42994,-0.46461,-0.45085,-0.48018999999999995,-0.63308,-0.66138,-0.70967,-0.72419,-0.80202,-0.76426,-0.8642,-0.93884,-0.9570700000000001,-1.0295,-0.86424,-0.9333799999999999,-0.93227,-0.7628699999999999,-0.75137,-0.5799300000000001,-0.53523,-0.38483,-0.27676999999999996,-0.2752,-0.14454,-0.062971,0.016768,-0.036294,0.065169,0.068832,-0.0030743000000000003,0.07457799999999999,0.041836,0.07118,0.10967,0.06766699999999999,0.11919,0.17114000000000001,0.088152,0.084785,0.25172,0.18414,0.18055,0.26263000000000003,0.37485999999999997,0.35226999999999997,0.46755,0.51477,0.50359,0.49616000000000005,0.5405300000000001,0.6071300000000001,0.55589,0.59415,0.5955199999999999,0.5574,0.53976,0.64363,0.46046000000000004,0.4941,0.41243,0.34006,0.39934000000000003,0.37098000000000003,0.35924,0.32538,0.41116,0.36918,0.34081999999999996,0.34779,0.25836,0.30894,0.28038,0.32976,0.35353,0.49787,0.7327600000000001,1.0097,1.1108,1.2495,1.4052,1.6858,1.7324,1.6440000000000001,1.5398,1.2658,1.1214,0.96162,0.7880699999999999,0.52555,0.22125999999999998,-0.12568,-0.34303,-0.30075999999999997,-0.31487,-0.26279,-0.32911999999999997,-0.28386999999999996,-0.31379,-0.32991,-0.30984,-0.30696,-0.32375,-0.27099,-0.24473000000000003,-0.25951,-0.21854,0.007008199999999999,0.61358,0.9855799999999999,1.0959,1.4361,1.8263,1.8952,1.556,1.2296,1.6713,1.2565
5,-1.9098,-3.7889999999999997,-4.1817,-4.2504,-3.6979,-2.6584,-1.6545,-1.5959,-0.9615600000000001,-0.45682,-0.5358,-0.40471,-0.40409,-0.49813999999999997,-0.49832,-0.3375,-0.4477,-0.44946,-0.46403,-0.5688300000000001,-0.46893999999999997,-0.48789,-0.51682,-0.4976,-0.59227,-0.5879800000000001,-0.60419,-0.66037,-0.67407,-0.73161,-0.69314,-0.70425,-0.8695,-0.85159,-0.87625,-0.9136799999999999,-0.83065,-0.70748,-0.6834899999999999,-0.79662,-0.75002,-0.64594,-0.61731,-0.43701,-0.44958000000000004,-0.33878,-0.23589000000000002,-0.063407,-0.070775,-0.025937,-0.097756,-0.1314,-0.023967,0.042535,-0.016756,-0.093211,0.022000000000000002,0.01879,0.0051221,0.055785,0.06639600000000001,0.079109,0.19047999999999998,0.23755,0.17282,0.14978,0.20164,0.35194000000000003,0.36325999999999997,0.33655,0.38974000000000003,0.4169,0.48766000000000004,0.49178999999999995,0.5616,0.60155,0.59667,0.50646,0.56677,0.58804,0.58241,0.5603600000000001,0.49985,0.5117,0.5769,0.52563,0.5324800000000001,0.40492,0.40294,0.50285,0.56377,0.43899,0.47835,0.53763,0.51979,0.71335,0.92929,0.98934,1.1489,1.3075,1.3736,1.5322,1.5973,1.6184,1.5622,1.3719,1.2568,1.2287,0.99034,0.70168,0.56096,0.28943,0.13743,0.11114,0.06587799999999999,0.11490999999999998,0.1404,0.12892,0.16072999999999998,0.10387,0.11314,0.024541999999999998,0.12508,0.13862,0.077471,0.17256,0.17592,0.34849,0.61587,1.034,1.2248,1.1339,1.3255,1.3213,1.2258,1.0463,0.89099,0.84716,0.7955300000000001,-0.40092
1,-0.26093,-1.3159,-2.0669999999999997,-2.9693,-3.2931,-3.4107,-3.1368,-2.9701,-2.5517,-1.8237,-1.2157,-0.92409,-0.8765700000000001,-0.59228,-0.18222,-0.07045,0.060547000000000004,0.12225,0.041637,0.085872,-0.0079664,-0.1045,0.071961,0.17989000000000002,0.058959000000000004,0.091193,0.15827,0.07875900000000001,0.12415,0.15175999999999998,0.14486,0.1665,0.13,0.072764,0.015441,0.044521,0.064299,0.054694000000000007,0.059859,0.08415700000000001,0.097437,0.075138,0.10436,0.052159000000000004,0.013805000000000001,0.034711,-0.039206,-0.11055999999999999,-0.10630999999999999,-0.033474000000000004,-0.051764,-0.052565,-0.007797,-0.12097000000000001,-0.16216,-0.10429000000000001,-0.16154000000000002,-0.14451,-0.077061,-0.094546,-0.092289,-0.077914,0.00086734,0.081343,0.11114,0.11785,0.09804600000000001,0.15509,0.23826,0.2747,0.37116,0.3887,0.44148000000000004,0.49496999999999997,0.41100000000000003,0.55696,0.62676,0.6119,0.64553,0.54232,0.49796999999999997,0.5141,0.57604,0.63222,0.6246,0.69539,0.7004199999999999,0.62444,0.69686,0.6714399999999999,0.60311,0.68857,0.70087,0.66742,0.72167,0.7833399999999999,0.80529,0.76585,0.72734,0.78964,0.8774200000000001,0.88585,0.85072,0.89576,0.92874,0.95695,1.0071,1.0035,1.0537,1.0735,1.0048,0.9870700000000001,1.0105,1.0255,0.99249,0.91391,0.88144,0.8145899999999999,0.77491,0.8202799999999999,0.7720199999999999,0.69911,0.61884,0.45345,0.39392,0.49191,0.56519,0.5079,0.23439000000000002,-0.19135,-0.6258,-1.1635,-1.5861,-2.0944,-2.7992,-3.0156,-2.7369,-1.6316,-0.8785,0.34283
1,0.045005,-1.1329,-1.5486,-2.7603,-3.1710000000000003,-3.1978,-2.9609,-2.4276,-1.9718,-1.3524,-0.79071,-0.5532699999999999,-0.51044,-0.42336,-0.12647,0.25614000000000003,0.47641000000000006,0.47648,0.50531,0.62973,0.59439,0.49708,0.53677,0.52225,0.51517,0.59331,0.5579999999999999,0.4971,0.5100600000000001,0.46246000000000004,0.42988999999999994,0.5161100000000001,0.54452,0.48605,0.49693000000000004,0.52799,0.49878,0.47166,0.43022,0.37573,0.39125,0.41661000000000004,0.33347,0.26173,0.30679,0.32429,0.24441999999999997,0.19698,0.21656999999999998,0.21605,0.19426,0.19587000000000002,0.19272999999999998,0.13473,0.072282,0.02175,-0.012586,-0.029151999999999997,-0.09027400000000001,-0.12415,-0.083872,-0.11722,-0.13998,-0.038223,-0.010952,-0.092974,-0.057853999999999996,0.080055,0.070779,-0.029144,-0.008939399999999998,0.033173,0.024134,0.058370000000000005,0.091112,0.14372000000000001,0.22530999999999998,0.22571,0.23185,0.36029,0.46962,0.51395,0.57424,0.58612,0.59654,0.64767,0.6398699999999999,0.62679,0.6288600000000001,0.62788,0.6679,0.65552,0.62766,0.67797,0.7156399999999999,0.70418,0.68061,0.61673,0.6160899999999999,0.74385,0.77687,0.6982,0.69033,0.7280399999999999,0.7467,0.73127,0.75794,0.8538399999999999,0.85329,0.81699,0.82125,0.77572,0.68165,0.5292100000000001,0.4035,0.46091000000000004,0.5425300000000001,0.47029,0.40944,0.39433,0.317,0.251,0.17223,0.17552,0.34396,0.33974,0.16795,-0.14297,-0.7222,-1.3027,-1.893,-2.3613,-2.8096,-3.4639,-3.5394,-3.1545,-2.0791,-0.68696,-0.52315,1.1963
1,-2.5752,-3.2192,-2.8539,-3.1724,-2.8197,-2.6818,-2.5969,-2.0637,-1.53,-0.9297799999999999,-0.6247199999999999,-0.65368,-0.5431699999999999,-0.18217,0.23071999999999998,0.37922,0.34297,0.34533,0.34736999999999996,0.35286,0.31249,0.27436,0.38001,0.39361999999999997,0.28383,0.27784000000000003,0.30029,0.31990999999999997,0.35133000000000003,0.32694,0.28878000000000004,0.29336999999999996,0.37537,0.39097,0.31981,0.38961,0.4211,0.30057,0.26121,0.24572,0.24875999999999998,0.28079,0.24527,0.24220999999999998,0.21736,0.17269,0.24295999999999998,0.26774000000000003,0.21857,0.2165,0.18561,0.12013,0.11185999999999999,0.13165,0.14755,0.16102,0.12442,0.083596,0.14081,0.17915,0.10102,0.096853,0.1302,0.093667,0.1705,0.20438,0.10805,0.15727,0.23504,0.28251,0.36785,0.32848,0.3065,0.44708000000000003,0.49722,0.43405,0.5015,0.62142,0.57907,0.5319699999999999,0.59932,0.58399,0.51918,0.58632,0.65874,0.63344,0.60661,0.60717,0.61906,0.64353,0.65052,0.63159,0.6453399999999999,0.71785,0.7649,0.74253,0.70597,0.68983,0.6993199999999999,0.69628,0.67442,0.68177,0.66025,0.60819,0.61983,0.64248,0.6641199999999999,0.7175600000000001,0.72683,0.69672,0.70597,0.73952,0.7012,0.5892,0.52762,0.49453,0.45401,0.51262,0.5876600000000001,0.53085,0.47781,0.47938000000000003,0.36089,0.25737,0.38283,0.54775,0.51717,0.22576999999999997,-0.14140999999999998,-0.48071,-1.0541,-1.5898,-1.9919,-2.5684,-3.0055,-3.2827,-2.9347,-1.9981,-1.5261,-0.20493000000000003
5,0.61444,-1.4606,-3.6430000000000002,-4.6117,-4.1091,-3.3310000000000004,-2.2704,-1.7749,-1.4912,-0.72307,-0.25566,-0.40376999999999996,-0.33366999999999997,-0.32394,-0.4013,-0.3461,-0.37872,-0.37523,-0.45823,-0.42651999999999995,-0.49245,-0.4536,-0.44116000000000005,-0.54993,-0.5501699999999999,-0.68212,-0.6371399999999999,-0.60188,-0.75942,-0.7167600000000001,-0.83163,-0.80383,-0.8341799999999999,-0.9563299999999999,-0.9740700000000001,-0.96047,-0.9451700000000001,-0.88974,-0.8365600000000001,-0.7601399999999999,-0.75626,-0.6510699999999999,-0.58206,-0.39975,-0.24131999999999998,-0.20147,-0.16781,-0.088514,-0.060898,-0.018256,0.028845999999999997,-0.009134200000000002,-0.052927999999999996,0.047409,0.11917,0.039031,-0.021222,0.09314299999999999,0.09194,0.095238,0.14159000000000002,0.21791,0.23116,0.16126,0.19071,0.31808000000000003,0.37414000000000003,0.44937,0.51458,0.5072399999999999,0.44497,0.58217,0.62621,0.63048,0.6782100000000001,0.57034,0.58986,0.66097,0.59668,0.5605600000000001,0.62253,0.51751,0.5724100000000001,0.50646,0.49843999999999994,0.47938000000000003,0.45876000000000006,0.48386,0.43854,0.44018999999999997,0.44545,0.45843999999999996,0.40281999999999996,0.45935,0.3735,0.4837,0.53651,0.68833,0.98611,1.1754,1.2143,1.3106,1.5194,1.6214,1.5863,1.5273,1.2966,1.123,0.93206,0.8656,0.6268100000000001,0.42728999999999995,0.16287000000000001,-0.12177,-0.19493,-0.20463,-0.24074,-0.24043,-0.17851,-0.29029,-0.32216,-0.29957,-0.25426,-0.21894,-0.18378,-0.20169,-0.17475,-0.12205999999999999,0.13546,0.4742,1.0725,1.1875,1.3855,1.7619999999999998,1.8724,1.5221,1.1629,1.1231,1.3287,-0.14906
5,-1.0759,-2.4475,-3.4529,-4.1032,-4.0943,-3.6001,-3.0387,-1.8489,-1.2438,-1.0394,-0.54381,-0.024145,-0.0028733,-0.06761,-0.036666000000000004,-0.087185,-0.2406,-0.3319,-0.033411,0.055084,-0.028194,-0.10686,-0.079854,0.029544,0.056085,0.030042000000000003,0.12220999999999999,0.19733,0.11757000000000001,0.24729,0.27878000000000003,0.20274,0.28613,0.044538999999999995,-0.028064999999999996,0.037394,0.1042,0.22286,0.35720999999999997,0.37,0.27904,0.37967,0.35096,0.4467,0.51355,0.5817,0.61546,0.51164,0.5404,0.46003,0.42446000000000006,0.5462899999999999,0.56285,0.5189600000000001,0.5484399999999999,0.56838,0.43193000000000004,0.2283,0.22958,0.17972,0.36362,0.36798000000000003,0.23399,0.18862,0.30111,0.38639,0.25206999999999996,0.29817,0.32696,0.35031999999999996,0.47725,0.46383,0.58872,0.44553000000000004,0.27066,0.41902,0.6272,0.72214,0.54173,0.34228000000000003,0.44614,0.52615,0.58099,0.48422,0.48857,0.50758,0.38892,0.42378999999999994,0.39297,0.28735,0.40405,0.44916999999999996,0.39537,0.55975,0.80248,0.8923700000000001,1.0466,1.0717,1.2443,1.5874,1.8404,1.8316,1.6939,1.5827,1.4286,1.1447,1.0639,0.78223,0.49506000000000006,0.16410999999999998,-0.25326,-0.33785,-0.39698,-0.47726,-0.44347,-0.5338,-0.50108,-0.45847,-0.49893000000000004,-0.47653999999999996,-0.54503,-0.63157,-0.61148,-0.55375,-0.50661,-0.56402,-0.5208699999999999,-0.32718,-0.062975,0.51061,0.69585,0.40811,-0.15839,-0.8652,-1.2676,-1.4376,-1.3297,-1.1122,-1.2669,-2.5715
5,2.1501,0.57147,-2.3672,-4.2625,-4.0438,-3.2718,-2.1771,-1.4746,-1.4036,-0.53258,-0.076258,-0.23085,-0.21243,-0.15727,-0.22261999999999998,-0.2591,-0.2378,-0.26966,-0.25936,-0.30851999999999996,-0.36533000000000004,-0.42061000000000004,-0.42491999999999996,-0.45971999999999996,-0.54486,-0.56981,-0.62268,-0.7306199999999999,-0.7331300000000001,-0.9273,-0.9482,-1.0778,-1.1261,-1.129,-1.2419,-1.237,-1.2415,-1.2183,-1.1807,-1.1145,-1.0577,-0.9089700000000001,-0.80028,-0.6524,-0.50216,-0.40057,-0.24328000000000002,-0.20097,-0.14253,-0.1313,-0.028363,0.0374,0.089661,-0.020477000000000002,0.052962999999999996,0.081898,0.052926999999999995,0.1256,0.08834199999999999,0.14723,0.1734,0.19143,0.21796999999999997,0.17477,0.19730999999999999,0.34064,0.42731,0.35791999999999996,0.31328,0.45153999999999994,0.45208000000000004,0.44898999999999994,0.46997,0.5153,0.52988,0.4612,0.54914,0.46452,0.49286,0.55666,0.52758,0.48863999999999996,0.45246000000000003,0.35784,0.36038000000000003,0.33796,0.40695,0.37853000000000003,0.37855,0.2551,0.27251,0.21406999999999998,0.16094,0.32059,0.22566999999999998,0.30604000000000003,0.54867,0.7146399999999999,0.77478,0.90648,1.0381,1.2829,1.5811,1.6753,1.682,1.7348,1.5176,1.3292,1.1018,0.8233299999999999,0.5765,0.25367,-0.14506,-0.22676999999999997,-0.29551,-0.27076,-0.2426,-0.3221,-0.26379,-0.30277,-0.29138000000000003,-0.23600000000000002,-0.28331,-0.30417,-0.27581999999999995,-0.38745999999999997,-0.28115,-0.28957,-0.054009,0.50743,0.82683,0.61931,0.95135,1.3221,1.5919999999999999,1.6272,1.8188,2.3335,2.3766,0.49859
5,1.3318,-0.20744,-2.2523,-3.7257,-4.5218,-4.4196,-3.8621,-2.6561,-1.4352,-1.2368,-0.62659,-0.073564,-0.044212,-0.10067999999999999,-0.06633700000000001,-0.0094492,-0.076031,-0.10067999999999999,-0.12352,-0.16499,-0.10474000000000001,-0.1059,-0.078181,-0.23225,-0.29318,-0.36496,-0.30445,-0.35627,-0.51898,-0.39837,-0.41426999999999997,-0.52641,-0.68771,-0.66038,-0.78101,-0.7477699999999999,-0.81466,-0.73863,-0.6676300000000001,-0.80523,-0.70708,-0.69429,-0.63212,-0.48777,-0.54192,-0.38531,-0.2399,-0.26725,-0.074285,-0.028457,-0.019365,0.034777999999999996,-0.048118,0.012541,-0.0076046,0.057420000000000006,0.11615999999999999,0.18908,0.13205,0.10425999999999999,0.12115999999999999,0.23539000000000002,0.1856,0.18067,0.25769000000000003,0.22185,0.22399999999999998,0.26116999999999996,0.32189,0.35496,0.45127,0.40917,0.43451000000000006,0.53492,0.47289,0.60587,0.49001999999999996,0.44427,0.5525899999999999,0.4154,0.40168000000000004,0.45016000000000006,0.55695,0.41063,0.4471,0.32295999999999997,0.33671999999999996,0.25635,0.25378,0.26222,0.29572,0.28631999999999996,0.26871999999999996,0.4005,0.39076,0.42465,0.69909,0.8659100000000001,1.148,1.1413,1.3111,1.5587,1.7012,1.835,1.8023,1.7296,1.6074,1.3836,1.213,0.89875,0.71433,0.37978,-0.042079000000000005,-0.26924000000000003,-0.30889,-0.35877,-0.23631,-0.34441,-0.36456,-0.2638,-0.32005,-0.36068,-0.32924000000000003,-0.28936999999999996,-0.34652,-0.31396999999999997,-0.23668000000000003,-0.21666999999999997,-0.1969,0.14626,0.46435,0.68991,0.52903,0.84215,0.99824,1.1601,1.3017,1.1275,1.5119,0.55698
5,0.17425,-1.7254,-3.4675,-4.5264,-4.3652,-3.5846,-2.4922,-1.5296,-1.4726,-0.8766299999999999,-0.24266999999999997,-0.3732,-0.31979,-0.27269,-0.24950999999999998,-0.31259000000000003,-0.31856999999999996,-0.25634,-0.22582,-0.36102,-0.40003,-0.36865,-0.33973000000000003,-0.35436999999999996,-0.37125,-0.37340999999999996,-0.41295,-0.4022,-0.46243999999999996,-0.4533,-0.57995,-0.62334,-0.65523,-0.65227,-0.67938,-0.75736,-0.61151,-0.65074,-0.64957,-0.50307,-0.5404399999999999,-0.49523,-0.28829,-0.19885,-0.13902,-0.058712,0.018838,0.040948000000000005,0.018606,0.084458,0.047458999999999994,0.14937,0.08453,0.049980000000000004,0.15012999999999999,0.073363,0.10136,0.10067000000000001,0.12387999999999999,0.17967,0.18189,0.23340999999999998,0.14955,0.13003,0.22405999999999998,0.33966999999999997,0.42163,0.38897,0.35703,0.42085,0.5292600000000001,0.54579,0.6160800000000001,0.47891000000000006,0.60959,0.58131,0.6150800000000001,0.6459699999999999,0.6046600000000001,0.58465,0.62052,0.53977,0.51579,0.51299,0.55796,0.40761,0.44869,0.50951,0.37221,0.43401000000000006,0.37644,0.39738,0.37611999999999995,0.42007,0.56118,0.71786,0.90994,0.95689,1.1329,1.3595,1.554,1.8008,1.8589,1.7981,1.7246,1.546,1.4905,1.2156,0.8542200000000001,0.53418,0.17848,-0.09635099999999999,-0.23039,-0.2755,-0.3306,-0.24731,-0.35336,-0.31998000000000004,-0.36124,-0.29486999999999997,-0.37099,-0.31778,-0.3621,-0.27015,-0.21943000000000001,-0.26088,-0.15768,0.13059,0.69995,1.1147,1.0561,1.2563,1.4546,1.3224,0.8449700000000001,0.32744,0.70036,0.58329,-0.37653000000000003,-2.3907
