0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140
1,1.1078,-2.57,-1.5598,-2.2617,-1.9305,-2.0806,-1.9017,-1.5873,-1.5189,-1.1919,-1.1368,-0.61155,-0.40434000000000003,-0.7217399999999999,-0.81611,-0.82194,-0.54895,-0.5488,-0.93885,-1.1062,-0.5704,-0.79177,-0.71583,-0.73045,-0.8511299999999999,-0.54067,-0.74149,-0.60897,-0.72496,-0.80462,-0.8377399999999999,-0.95868,-0.49504,-0.61778,-0.5817100000000001,-0.75243,-0.4566,-0.58054,-0.65173,-0.32442,-0.6318600000000001,-0.44196,-0.39555999999999997,-0.44051999999999997,-0.50135,-0.39261999999999997,-0.33059,-0.54755,-0.26768000000000003,-0.35591999999999996,-0.23045,-0.40624,-0.54493,-0.37451999999999996,-0.42346999999999996,-0.43758,-0.5433899999999999,-0.42388000000000003,-0.44878,-0.53132,-0.34405,-0.19785999999999998,-0.33568000000000003,-0.34883000000000003,-0.48506000000000005,-0.45679,-0.13423,-0.29566,-0.41315,-0.14826,-0.32639,-0.32904,-0.1993,-0.18681,-0.11649000000000001,0.0918,-0.033564,0.070424,0.071297,-0.015062,-0.12011,0.14881,-0.016253,0.09849,0.042026999999999995,0.09971100000000001,0.31359000000000004,0.042875,-0.058341,0.17924,0.014195,0.10119,0.13451,0.12157000000000001,0.56868,0.74929,1.1572,1.4338,1.6037,1.9068,2.2101,2.7041,2.7161,2.9402,2.4364,2.3095,2.1296,1.7885,1.3205,1.1417,0.83991,0.6431399999999999,0.37703000000000003,0.0981,0.29246,0.41686000000000006,0.37976,0.058563,0.10438,0.17052,-0.017929,0.06726499999999999,0.34314,0.18662,0.38256,0.36361,0.3259,0.60873,0.67525,1.3675,2.0918,2.0099,2.0881,1.381,0.73766,0.27355999999999997,0.52118,0.13813,1.6724,0.47479
2,-1.1527,-1.8172,-2.1011,-2.6078,-2.9001,-3.0832,-2.8916,-2.6151,-2.0677,-1.4338,-1.057,-1.0675,-0.9365,-0.58608,-0.34531,-0.27489,-0.24694000000000002,-0.203,-0.16785999999999998,-0.19139,-0.16125,-0.16079000000000002,-0.25626,-0.17735,-0.09437999999999999,-0.14207,-0.10595999999999998,-0.0026577,0.014609,0.045802999999999996,-0.016513,-0.015609999999999999,0.074768,0.060596000000000004,0.09917000000000001,0.09528099999999999,0.12558,0.1363,0.15092,0.25791,0.17719000000000001,0.14454,0.21996999999999997,0.15627,0.15886,0.18123,0.16471,0.18119000000000002,0.22541999999999998,0.29606,0.30415,0.32400999999999996,0.34404,0.34465,0.39786,0.43167,0.44605,0.46206,0.49526000000000003,0.49688000000000004,0.47011000000000003,0.54952,0.55766,0.54392,0.54303,0.56791,0.6037100000000001,0.60285,0.6374,0.63284,0.6672600000000001,0.64167,0.57636,0.63008,0.58919,0.55757,0.55305,0.52268,0.52956,0.5376,0.60936,0.63161,0.5825100000000001,0.5735899999999999,0.61068,0.53156,0.5816100000000001,0.55789,0.51545,0.57694,0.50189,0.5049399999999999,0.52858,0.56638,0.66472,0.65418,0.65018,0.64354,0.69429,0.7145,0.67248,0.6939,0.67684,0.66964,0.68685,0.7366,0.81945,0.80223,0.75144,0.79664,0.84385,0.77705,0.73145,0.77308,0.80688,0.6920000000000001,0.59995,0.65128,0.5122800000000001,0.46635,0.5211399999999999,0.63973,0.66842,0.43563,0.28013000000000005,0.17967,0.064604,0.13052,0.25354,0.24070999999999998,0.040022,-0.35034,-0.89404,-1.5782,-2.5192,-3.1592,-3.7062,-3.2883,-2.4864,-1.1743
2,0.19050999999999998,-0.10231,-0.5524100000000001,-1.0644,-1.3026,-1.5219,-1.805,-2.0562,-2.0849,-1.8392,-1.5141,-1.0974,-0.67648,-0.44575,-0.35644000000000003,-0.266,-0.064551,0.1978,0.31178,0.23399999999999999,0.16172999999999998,0.21277,0.28041,0.32022,0.35531999999999997,0.32921,0.29208,0.28448,0.27699999999999997,0.34785,0.43501000000000006,0.3908,0.32611999999999997,0.35264,0.36730999999999997,0.34805,0.36699,0.41168000000000005,0.41435,0.34167,0.33483,0.41426,0.4235,0.4334,0.46252,0.41700000000000004,0.41845,0.46646000000000004,0.40323000000000003,0.35251,0.39068,0.37438,0.38277,0.45611999999999997,0.47262,0.46107,0.45466000000000006,0.43416000000000005,0.39897,0.39036,0.43275,0.45323,0.44483999999999996,0.46137,0.47463,0.46381000000000006,0.45726999999999995,0.44288,0.45588,0.52374,0.54355,0.5207,0.52873,0.5605399999999999,0.5704,0.49461000000000005,0.46762,0.56172,0.59978,0.5886399999999999,0.5948899999999999,0.56423,0.55917,0.60355,0.59796,0.60047,0.62203,0.58614,0.60033,0.6158600000000001,0.54762,0.52289,0.56296,0.63115,0.66233,0.64835,0.65281,0.61998,0.59217,0.62457,0.62552,0.61355,0.62843,0.59488,0.56707,0.5779,0.5267,0.53203,0.5978600000000001,0.5743699999999999,0.56096,0.57322,0.58627,0.56971,0.43651999999999996,0.34051,0.35054,0.39984000000000003,0.43676000000000004,0.3844,0.32324,0.22203,0.046073,-0.1746,-0.47173000000000004,-0.55838,-0.51355,-0.6867800000000001,-0.91102,-1.1674,-1.5709,-1.9995,-2.4942,-3.0556,-3.5068,-4.0068,-4.0678,-3.363,-2.6233,-1.0954
2,-0.15724000000000002,-1.0487,-1.6980000000000002,-2.332,-2.5897,-2.5744,-2.4898,-2.3576,-2.1659,-1.7992,-1.2526,-0.71411,-0.43366000000000005,-0.40437,-0.31067,0.0010898,0.32189,0.46147,0.46024,0.42621000000000003,0.45088999999999996,0.51763,0.51874,0.50945,0.50617,0.44868,0.43609,0.4886,0.5246,0.54623,0.5148,0.45466999999999996,0.46931000000000006,0.49663,0.46406000000000003,0.48781,0.5246,0.48078000000000004,0.47162,0.45707,0.41403,0.44545,0.42518,0.36794,0.41403,0.44333999999999996,0.41088,0.42531,0.43246,0.37575,0.35151,0.35733000000000004,0.30346,0.24993,0.2721,0.31163,0.26661,0.19562000000000002,0.22604000000000002,0.27742,0.26661,0.25342,0.23143000000000002,0.20873000000000003,0.22975,0.24791,0.25816999999999996,0.30111,0.30346,0.25322,0.28055,0.36359,0.35875,0.36635,0.46243,0.4463,0.3956,0.5282899999999999,0.6271399999999999,0.5778,0.56145,0.58991,0.6221399999999999,0.66877,0.67202,0.6269100000000001,0.62784,0.69671,0.7088800000000001,0.6260899999999999,0.57606,0.62016,0.67202,0.67614,0.66872,0.67706,0.69045,0.6713600000000001,0.62061,0.63162,0.69045,0.67564,0.61422,0.60209,0.6351600000000001,0.6569,0.6419199999999999,0.63726,0.6351600000000001,0.60782,0.58182,0.5128,0.41403,0.38188,0.3624,0.33728,0.35875,0.39591,0.36299000000000003,0.21228000000000002,0.11918,0.11356,-0.0059556,-0.022287,0.082326,-0.073509,-0.37167,-0.68286,-1.2261,-1.8398,-2.2403,-2.5631,-3.0873,-3.5663,-3.5528,-3.1237,-2.258,-1.3006,-0.78261,0.12208
2,0.8704,-0.10865,-0.54251,-1.3814,-2.2296,-2.7252,-2.9053,-2.6898,-2.1319999999999997,-1.5509,-1.0601,-0.7477600000000001,-0.73287,-0.6996600000000001,-0.41212,0.0016774000000000001,0.37706,0.50161,0.41148,0.40608,0.50843,0.5765899999999999,0.56435,0.44416000000000005,0.39235,0.41191000000000005,0.36565,0.41141000000000005,0.43906999999999996,0.44802,0.46016999999999997,0.33411,0.36855,0.46857,0.38356999999999997,0.29125,0.2456,0.28872,0.38124,0.34059,0.21886,0.17182999999999998,0.18664,0.19968,0.15549000000000002,0.098202,0.11873,0.09983,0.009271600000000001,0.018078999999999998,0.074071,0.041476,0.0048336,0.0098721,0.035175,0.025809,-0.08648099999999999,-0.16789,-0.14743,-0.15352000000000002,-0.2879,-0.3917,-0.29109,-0.22723000000000002,-0.26909,-0.23963,-0.19863,-0.14065999999999998,-0.04843,-0.023716,-0.070716,-0.047258,0.053158000000000004,0.011651,-0.0021963,0.1706,0.2836,0.29281999999999997,0.23934,0.27004,0.41191000000000005,0.47252,0.56538,0.67352,0.67498,0.67735,0.66461,0.64768,0.7264,0.7381,0.65322,0.69924,0.78983,0.79305,0.77071,0.77388,0.8301799999999999,0.88794,0.8862899999999999,0.8368899999999999,0.8704,0.9811700000000001,0.9616,0.9073,1.0017,1.0876,1.0214,0.9265,0.9495,1.0298,0.96693,0.8820399999999999,1.0083,1.0531,0.8663299999999999,0.70148,0.61541,0.64213,0.75269,0.65098,0.38778,0.19473,0.029332999999999998,-0.051944000000000004,-0.22389,-0.33616,-0.087426,-0.15155,-0.6436,-1.0518,-1.4462,-2.0075,-2.6636,-3.222,-3.6006,-3.7387,-3.0729,-1.6729,-0.50553,1.0442
2,-0.32481,-1.0698,-1.4925,-2.3168,-2.5993,-2.4786,-2.214,-1.7636,-1.3007,-0.79889,-0.47275,-0.40104,-0.30193000000000003,-0.09350800000000001,0.22774,0.52481,0.62029,0.5955,0.53606,0.49387,0.51618,0.49601999999999996,0.47915,0.5303399999999999,0.55277,0.56853,0.5736100000000001,0.55284,0.60631,0.63722,0.54419,0.4612,0.45802,0.48541999999999996,0.49356000000000005,0.46399999999999997,0.45698,0.51532,0.537,0.46612,0.41026999999999997,0.41563999999999995,0.41373000000000004,0.41958999999999996,0.4407,0.3767,0.27921,0.26891,0.26056999999999997,0.25065,0.32881,0.36756,0.30371,0.22844,0.1532,0.10092000000000001,0.11285999999999999,0.10918,0.046693,0.023865,0.075525,0.07509,0.001864,-0.0065361,0.050483,0.08308099999999999,0.081775,0.05341799999999999,0.066492,0.14849,0.17772000000000002,0.16741,0.18637,0.17737999999999998,0.17312,0.25345,0.32703000000000004,0.34006,0.37998000000000004,0.44251999999999997,0.50126,0.56174,0.52723,0.47373999999999994,0.53592,0.57963,0.57996,0.61702,0.66352,0.6983199999999999,0.6603100000000001,0.6338,0.72911,0.76454,0.7390100000000001,0.7598,0.73324,0.7347199999999999,0.8103100000000001,0.8275100000000001,0.7936,0.73356,0.69899,0.73298,0.7450100000000001,0.7814399999999999,0.84111,0.8545,0.8804299999999999,0.80788,0.66596,0.6201800000000001,0.48239,0.34156,0.40054,0.41225,0.34398,0.27976,0.14301,0.039616000000000005,-0.026213,-0.16535999999999998,-0.26942,-0.29575,-0.38758000000000004,-0.61764,-0.94378,-1.3567,-1.8281,-2.3279,-2.792,-3.1210000000000004,-3.4739,-3.7275,-3.478,-2.815,-1.7427,-0.6213,0.010265,0.9192
2,-0.67156,-1.2131,-1.3162,-1.7497,-1.8924,-2.1556,-2.2974,-2.1035,-1.8567,-1.5079,-1.1343,-0.73385,-0.44176000000000004,-0.36455,-0.29034,-0.18247,0.0085884,0.27410999999999996,0.38653000000000004,0.37842,0.39849,0.41698,0.41773000000000005,0.41718,0.41655,0.39757,0.38409,0.40019,0.39236,0.36645,0.36827,0.39000999999999997,0.41381,0.38665,0.33860999999999997,0.35922,0.37446999999999997,0.34091,0.32318,0.35643,0.39765,0.36053,0.32289,0.33999,0.30222,0.2734,0.31701999999999997,0.31215,0.2753,0.29408,0.30919,0.32198000000000004,0.33725,0.27931999999999996,0.27313000000000004,0.30684,0.25592,0.25292,0.24875999999999998,0.19564,0.22175,0.24725,0.24431999999999998,0.22424000000000002,0.22376,0.29638000000000003,0.28873000000000004,0.26613000000000003,0.32158000000000003,0.30516,0.30405,0.37806999999999996,0.36734,0.3226,0.34952,0.37744,0.38732,0.41265,0.43045,0.475,0.5122,0.50834,0.5394399999999999,0.57185,0.59495,0.6037,0.56166,0.58486,0.6474,0.59995,0.53025,0.53884,0.5651,0.57201,0.5735600000000001,0.55512,0.53594,0.56377,0.58805,0.57314,0.57786,0.56507,0.55474,0.57121,0.51089,0.5111,0.5715100000000001,0.53241,0.5545800000000001,0.5843,0.5020600000000001,0.48743000000000003,0.50113,0.45441000000000004,0.42891999999999997,0.3699,0.25366,0.25251,0.36821,0.43138999999999994,0.4016,0.31074,0.22594,0.18256,0.14135,0.20838,0.50783,0.76815,0.70239,0.36516,-0.27101,-0.95399,-1.548,-2.2871,-3.0581,-4.0355,-4.3648,-3.9126,-3.8005,-1.7009999999999998
4,0.48905,-0.46563000000000004,-1.4307,-1.9182,-2.1664,-2.1363,-2.044,-2.0091,-1.6585,-1.093,-0.5621,-0.28698,-0.14907,-0.030282999999999997,0.21072,0.47781999999999997,0.63927,0.63469,0.59811,0.5925699999999999,0.53969,0.54537,0.5614899999999999,0.58181,0.58655,0.6350899999999999,0.5394399999999999,0.53664,0.57724,0.50961,0.5059100000000001,0.49007,0.5069,0.43868,0.44132,0.48978,0.4691,0.4216,0.38114000000000003,0.38339,0.37061,0.33341,0.2581,0.21366999999999997,0.28348,0.26184,0.22205,0.18605,0.19725,0.25124,0.207,0.17447000000000001,0.17836,0.21979,0.26864,0.23371,0.25864000000000004,0.29571,0.31190999999999997,0.23248000000000002,0.24631999999999998,0.31681,0.31329,0.41431,0.4329,0.48445,0.53759,0.44643999999999995,0.5433399999999999,0.49877,0.42191999999999996,0.50105,0.47608,0.47178000000000003,0.44885,0.47338,0.52558,0.49646999999999997,0.46066,0.44385,0.46933,0.40307,0.36083000000000004,0.37701,0.36430999999999997,0.39732,0.34125,0.37135,0.40838,0.34207,0.39995,0.43206000000000006,0.32209,0.32844,0.39098,0.39831,0.39495,0.34242,0.35223000000000004,0.42785,0.42267,0.42833000000000004,0.48998,0.50262,0.45527,0.48967,0.49935,0.47466,0.57899,0.5405300000000001,0.47215,0.47498,0.45333999999999997,0.41002,0.39971999999999996,0.38329,0.3019,0.21939,0.11598,-0.0016802,-0.033939,0.05166900000000001,0.058171,-0.016081,-0.07068200000000001,-0.15524000000000002,-0.21946,-0.19664,-0.15068,-0.19378,-0.39071999999999996,-0.75495,-1.3531,-1.8928,-2.4885,-3.1037,-4.327,-4.459,-4.5576,-3.2263
2,1.3862,1.5397,1.2763,0.70786,0.015371000000000001,-0.6727,-0.89355,-1.2242,-1.6276,-1.7690000000000001,-1.5547,-1.0874,-0.67292,-0.39663000000000004,-0.27891,-0.30632,-0.14631,0.23823000000000003,0.52686,0.55098,0.50961,0.53163,0.54169,0.53943,0.50505,0.46288,0.47128000000000003,0.48601000000000005,0.48117,0.50671,0.44236000000000003,0.4201,0.48736999999999997,0.36125,0.36401,0.3442,0.31249,0.42202,0.39084,0.35866,0.30767,0.30046999999999996,0.34902,0.30682,0.27921999999999997,0.29858,0.22843000000000002,0.19519,0.23972,0.20455,0.21515,0.18495,0.099327,0.15457,0.15203,0.078289,0.094432,0.066052,0.0091371,0.034213,0.028877999999999997,0.016891999999999997,-0.006218100000000001,-0.030032999999999997,0.047947000000000004,0.03258,0.025356999999999998,0.02246,-0.031023000000000002,0.0012869000000000001,-0.004627399999999999,0.025769999999999998,0.078148,0.065911,0.12337000000000001,0.19584000000000001,0.16906,0.2084,0.29661,0.28312,0.30788000000000004,0.37968,0.31611,0.36955,0.52032,0.47257,0.47408999999999996,0.51378,0.44648000000000004,0.53923,0.5704899999999999,0.5475300000000001,0.5781,0.54056,0.63172,0.65088,0.63576,0.63049,0.58219,0.5882,0.62981,0.68116,0.65027,0.61043,0.6686300000000001,0.67267,0.66433,0.6504800000000001,0.62252,0.6605300000000001,0.60946,0.6484800000000001,0.80219,0.7444,0.67506,0.7076600000000001,0.6996899999999999,0.64613,0.53432,0.46092,0.25254,0.23340999999999998,0.24383000000000002,-0.018604,-0.19655999999999998,-0.42578,-0.6424300000000001,-0.8782200000000001,-1.1292,-1.1928,-1.3975,-1.8668,-2.2307,-2.6210000000000004,-3.072,-3.2556,-3.9154,-3.8916,-4.4475,-2.7805
1,-1.3623,-3.353,-3.9757,-4.2282,-3.7997,-3.2181,-2.0493,-1.5297,-1.2975,-0.8305899999999999,-0.42436999999999997,-0.47203,-0.51517,-0.40259,-0.43983999999999995,-0.40805,-0.34323000000000004,-0.38626,-0.4486,-0.44478999999999996,-0.46137,-0.35766,-0.45115,-0.45308000000000004,-0.41228000000000004,-0.45106999999999997,-0.39036,-0.46498,-0.45665,-0.61793,-0.62551,-0.59844,-0.67673,-0.6602100000000001,-0.65055,-0.62649,-0.57631,-0.61395,-0.5401600000000001,-0.47888000000000003,-0.48626,-0.43573999999999996,-0.40404,-0.29283000000000003,-0.17228,-0.055059000000000004,-0.039811,-0.021251,0.021226,0.032142000000000004,0.0055193,0.078737,0.057119,-0.011384,0.062649,0.018703,0.06669,0.036431,0.067354,0.11525999999999999,0.04202,0.12611,0.031845,-0.0050344,0.25915,0.19145,0.28883000000000003,0.20886,0.27988,0.28162,0.30407,0.36857,0.36853,0.48425,0.45195,0.53652,0.44951,0.5089100000000001,0.5979,0.6580199999999999,0.6177600000000001,0.6231300000000001,0.6129100000000001,0.56066,0.56296,0.55308,0.50083,0.53918,0.41686000000000006,0.5049600000000001,0.48995,0.51286,0.55114,0.60618,0.71443,0.84236,0.99379,1.1099,1.1483,1.3754,1.611,1.7431,1.7895,1.6546,1.5758,1.4344,1.3749,1.0634,0.86959,0.58587,0.26028,0.13745,0.034019,-0.019213,0.026099,-0.078532,-0.065535,-6.0686e-05,-0.00070388,-0.10945,-0.082694,-0.07276200000000001,-0.025459,0.018728,0.0017722999999999999,0.054476,0.010279,0.23725,0.76055,1.0643,1.1205,1.3098,1.4682,1.2678,0.87241,0.63855,0.91927,0.71615,-0.35122,-2.2347
1,-1.3132,-1.9629,-0.84626,-1.4006,-1.3682,-1.626,-1.3468,-0.9707,-0.2991,-0.015791,0.2876,0.44026000000000004,0.5140399999999999,0.80094,0.87092,0.9214,1.0111,1.0452,1.1833,1.2097,1.3116,1.3761,1.3939,1.3325,1.5413,1.5794,1.5162,1.5829,1.5381,1.6238,1.6252,1.5421,1.5419999999999998,1.5073,1.4092,1.295,1.1165,1.0592,1.0625,0.9377700000000001,0.66972,0.50058,0.50105,0.47631,0.46703,0.46638,0.3676,0.40085,0.39111999999999997,0.48144,0.546,0.45298999999999995,0.48544,0.5009100000000001,0.39955999999999997,0.40104,0.47223000000000004,0.42086999999999997,0.35209,0.40504,0.36221,0.19938,0.24458000000000002,0.12712,0.15832000000000002,0.17078,0.22411999999999999,0.14767,0.077335,0.083087,0.12218,0.15703,0.12523,0.11804,0.066737,-0.00072671,-0.0037091,-0.11377999999999999,0.0036682999999999998,-0.016849,0.043135,0.0076624,-0.023449,-0.043156,-0.073778,-0.11632999999999999,-0.10319,-0.1167,-0.16598,-0.2305,-0.27657,-0.19885,-0.25443000000000005,-0.28520999999999996,-0.23016999999999999,-0.19552999999999998,-0.29784,-0.31882,-0.35076,-0.37273,-0.3613,-0.41188,-0.35186,-0.36032,-0.37256999999999996,-0.29930999999999996,-0.19609000000000001,-0.076185,0.19939,0.45702,0.6905899999999999,0.95616,0.9210200000000001,0.85387,0.6793600000000001,0.34335,0.039061,-0.2358,-0.69348,-1.1578,-1.3787,-1.6036,-1.5251,-1.4712,-1.5117,-1.6084,-1.6472,-1.6966,-1.7331,-1.6869999999999998,-1.7418,-1.479,-0.6913,-0.44633,-0.78761,-1.78,-2.4583,-3.0575,-2.4052,-2.7489
