0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140
4,-0.45793999999999996,-2.9356,-3.9686,-4.1127,-3.8915,-3.0642,-1.9714,-1.5883,-1.2875,-0.50297,-0.28935,-0.35497,-0.28436999999999996,-0.3224,-0.18192,-0.31319,-0.34126999999999996,-0.36069,-0.26557,-0.27784000000000003,-0.40505,-0.39443,-0.44698999999999994,-0.5199699999999999,-0.5062300000000001,-0.43135,-0.52713,-0.67303,-0.6176699999999999,-0.73331,-0.77215,-0.75107,-0.693,-0.7450899999999999,-0.9245700000000001,-0.8690700000000001,-0.8484799999999999,-0.8266700000000001,-0.69944,-0.66267,-0.56316,-0.48936999999999997,-0.44081000000000004,-0.30118,-0.2375,0.002914,-0.012678,0.069855,0.19085,0.13129000000000002,0.18417999999999998,0.25117,0.32161,0.22555999999999998,0.24856999999999999,0.37463,0.33271999999999996,0.28833000000000003,0.3084,0.34796,0.40781999999999996,0.47139,0.4777,0.5302899999999999,0.55199,0.54996,0.5074,0.63194,0.63572,0.6793100000000001,0.75002,0.72067,0.77581,0.82632,0.82534,0.7620100000000001,0.6735899999999999,0.66376,0.61683,0.67432,0.60783,0.53967,0.5464,0.53872,0.5018100000000001,0.60277,0.50593,0.45642,0.42888999999999994,0.45278999999999997,0.38647,0.38911,0.33379000000000003,0.30485999999999996,0.39541,0.45513000000000003,0.70619,0.8456600000000001,1.0626,1.1440000000000001,1.2966,1.5315,1.7885,1.9035,1.7694,1.7224,1.5002,1.2614,1.0687,0.68083,0.45543,0.05318099999999999,-0.34904,-0.35757,-0.44323999999999997,-0.54265,-0.56611,-0.6793,-0.60211,-0.55733,-0.53583,-0.50665,-0.60226,-0.58927,-0.5742,-0.59554,-0.50338,-0.5817,-0.44461999999999996,0.18035,0.6063,0.42381,0.72435,1.0282,1.1544,0.9172,0.74558,1.3063,1.7627,-0.20033
5,-0.27624,-1.3055,-2.0016,-2.8052,-2.9212,-2.7823,-2.4009,-1.9175,-1.2749,-0.81297,-0.62666,-0.49376000000000003,-0.30230999999999997,0.089568,0.45235,0.5503899999999999,0.46936000000000005,0.44376000000000004,0.48746000000000006,0.49961000000000005,0.46867,0.43411000000000005,0.51652,0.4324,0.36109,0.48543000000000003,0.48066000000000003,0.4843,0.44709,0.5181100000000001,0.54464,0.45497,0.52,0.48545,0.51222,0.47313,0.36938000000000004,0.39899999999999997,0.36868,0.33313000000000004,0.30328,0.33826,0.33554,0.30596999999999996,0.30219,0.24386,0.24713000000000002,0.18206,0.11342999999999999,0.14961,0.15505,0.17574,0.1855,0.13183,0.095071,0.037791000000000005,-0.057101,-0.081458,-0.077789,-0.12645,-0.16821,-0.15219000000000002,-0.11281,-0.10447000000000001,-0.1238,-0.14132,-0.14124,-0.10597999999999999,-0.14193,-0.073306,0.046959,-0.080967,-0.06446,0.098977,0.10413,0.16316,0.26665,0.28239000000000003,0.32916,0.39771999999999996,0.47716000000000003,0.49966000000000005,0.53252,0.58697,0.55209,0.6751699999999999,0.68634,0.59365,0.6991,0.73593,0.6812199999999999,0.64749,0.6895399999999999,0.77047,0.77279,0.73463,0.73395,0.79637,0.85721,0.7558600000000001,0.73185,0.77879,0.75663,0.8530399999999999,0.85359,0.86541,0.83034,0.76394,0.89133,0.9132600000000001,0.9309299999999999,0.9919899999999999,1.0379,0.98835,0.9079200000000001,0.91435,0.78285,0.62098,0.39419,0.35712,0.42794,0.24423000000000003,0.11918,-0.049086000000000005,-0.11555,-0.16568,-0.2934,-0.32268,-0.48558999999999997,-0.65313,-0.9159200000000001,-1.4611,-1.8642,-2.3528,-2.824,-3.185,-3.8653,-3.3376,-2.8209,-1.1204
4,-1.0174,-3.4619999999999997,-3.8047,-3.9684,-3.7228,-2.9789999999999996,-1.9621,-1.4955,-1.3156,-0.6573100000000001,-0.37006999999999995,-0.41605,-0.37787,-0.37344,-0.33886,-0.35141999999999995,-0.42333999999999994,-0.36935999999999997,-0.33369,-0.41273000000000004,-0.41318,-0.40565,-0.42803,-0.38623,-0.48882,-0.5506800000000001,-0.6419699999999999,-0.62942,-0.67607,-0.79761,-0.6308,-0.6624399999999999,-0.69498,-0.7512,-0.7338100000000001,-0.73356,-0.70302,-0.66882,-0.60551,-0.58315,-0.46018000000000003,-0.45238,-0.40963999999999995,-0.33061,-0.28989000000000004,-0.19004000000000001,-0.18081,-0.1417,-0.09602100000000001,-0.10025,-0.054759,-0.034858,-0.034181,0.019436000000000002,-0.086658,0.011695,0.035613,-0.05940499999999999,0.10452,0.015898,0.032293999999999996,0.044652,0.08228400000000001,0.075396,0.11588,0.05525700000000001,0.21443,0.20202,0.29698,0.24679,0.31895,0.41828999999999994,0.40037,0.50932,0.43799,0.52688,0.56255,0.48828999999999995,0.51269,0.45611999999999997,0.39249,0.34912,0.39177,0.36391,0.30923,0.24415,0.37740999999999997,0.28497,0.33421,0.27474,0.28396,0.26938,0.32327,0.39821,0.4626,0.53877,0.71145,0.9053899999999999,1.0393,1.3323,1.6202,2.0211,2.2336,2.105,2.1141,1.774,1.6724,1.3533,0.98785,0.78078,0.23721,0.030746,-0.18117,-0.21356,-0.13699999999999998,-0.21522,-0.15930999999999998,-0.16609000000000002,-0.20342000000000002,-0.18675999999999998,-0.09920599999999999,-0.12445999999999999,-0.13041,-0.21028000000000002,-0.092714,-0.045843,-0.16464,0.042679,0.25456999999999996,0.68174,1.214,1.2694,1.3946,1.4055,1.2034,1.0019,0.9378200000000001,1.1435,1.76,0.5773699999999999
4,-0.49045,-2.2007,-3.2323,-4.0917,-4.2,-3.7692,-3.1613,-1.9182,-1.36,-1.2886,-0.61334,-0.37011,-0.21322,-0.22396,-0.36426,-0.27919,-0.32624000000000003,-0.24158000000000002,-0.24886999999999998,-0.2083,-0.28645,-0.36275,-0.25467,-0.34283,-0.35047,-0.24086,-0.36189,-0.5072300000000001,-0.37779,-0.32206,-0.54392,-0.62993,-0.45631000000000005,-0.4998,-0.42195,-0.52523,-0.55453,-0.36002,-0.35078000000000004,-0.6316,-0.59199,-0.41745,-0.265,-0.39111,-0.41773000000000005,-0.046479,0.16262000000000001,-0.08988,0.014905000000000002,0.23668000000000003,0.16799,0.14157999999999998,0.021138,0.047968000000000004,-0.007014699999999999,0.06452100000000001,0.15429,0.11943,0.15785,0.030923000000000003,0.12294000000000001,0.19271,0.060384,0.11145999999999999,0.12444000000000001,0.026668,0.11392999999999999,0.17908,0.17859,0.26936,0.39858000000000005,0.43951999999999997,0.29819,0.4033,0.53841,0.69514,0.46638999999999997,0.3866,0.44691000000000003,0.58837,0.70192,0.72313,0.72068,0.46668999999999994,0.71645,0.6381100000000001,0.5394899999999999,0.58018,0.51055,0.47331999999999996,0.5132399999999999,0.68729,0.75093,0.6259899999999999,0.86551,1.1340000000000001,1.3571,1.3564,1.3561,1.7245,1.8814,1.7497,1.6503,1.574,1.2696,1.064,1.0242,1.014,0.5111600000000001,-0.02284,-0.049982,-0.22066,-0.30377,-0.20695,-0.3274,-0.21556999999999998,-0.23705,-0.23478000000000002,-0.22285,-0.076809,-0.36351,-0.48946000000000006,-0.17392,-0.22749,-0.26805999999999996,-0.087861,0.21495999999999998,0.5693699999999999,0.98016,1.2404,1.2273,1.4414,1.7246,1.4791,0.7770100000000001,0.031383,-0.11284000000000001,0.017644999999999997,-0.28154,-1.7113
5,-0.72959,-1.5491,-1.8463,-2.5733,-2.8435,-2.9892,-2.8289999999999997,-2.3356,-1.8975,-1.4809,-1.1325,-0.9221600000000001,-0.81082,-0.6545300000000001,-0.37489,0.041794,0.38204,0.38069000000000003,0.34641,0.43283,0.34343,0.28317,0.36569,0.37398000000000003,0.41834,0.46591000000000005,0.37893000000000004,0.37106,0.43303,0.37478,0.34306,0.36069,0.35549000000000003,0.35738000000000003,0.29538000000000003,0.29841999999999996,0.41412,0.38311999999999996,0.26411,0.28865999999999997,0.31573,0.23434000000000002,0.23598000000000002,0.2843,0.22566,0.19593,0.19416,0.1927,0.25529,0.2163,0.18403,0.23803000000000002,0.1752,0.12655999999999998,0.15739,0.15165,0.098038,0.055258,0.10021000000000001,0.10975,0.050668,0.038610000000000005,0.051618,0.078127,0.069227,0.038812,0.056688,0.05876900000000001,0.075205,0.10278,0.098038,0.12735,0.1628,0.19371,0.22095,0.25127,0.30715,0.31306,0.33229000000000003,0.39976,0.45896000000000003,0.54707,0.5727300000000001,0.55057,0.57097,0.5982,0.65522,0.6671100000000001,0.6786800000000001,0.7279899999999999,0.72032,0.77127,0.77468,0.75297,0.8414299999999999,0.79327,0.74487,0.8302299999999999,0.82714,0.81844,0.8379700000000001,0.77486,0.78122,0.86359,0.85465,0.8637100000000001,0.8861700000000001,0.84501,0.8900399999999999,0.95429,0.9220700000000001,0.9103600000000001,0.90596,0.7914399999999999,0.6618,0.6207199999999999,0.58134,0.53345,0.55703,0.5841,0.51805,0.38137,0.27141,0.2069,0.16727,0.24736,0.23598000000000002,-0.026055000000000002,-0.25916,-0.61847,-1.2661,-1.8299,-2.3428,-3.0115,-3.4421,-3.5631,-3.0545,-1.8689,-1.0761,0.25146999999999997
5,-0.9228200000000001,-1.1388,-1.1923,-1.5928,-1.5459,-1.7078,-1.89,-2.0066,-2.0884,-2.0255,-1.8079,-1.4144,-1.0098,-0.67689,-0.47955,-0.40351,-0.22355999999999998,0.10662999999999999,0.29195,0.28244,0.34745,0.41163,0.34528000000000003,0.32168,0.31906,0.31561,0.3626,0.35358,0.31204,0.31801999999999997,0.32231,0.30448000000000003,0.31039,0.33548,0.34304,0.32419000000000003,0.30787,0.34671,0.3565,0.28055,0.27,0.31272,0.3254,0.32315,0.29853,0.29208,0.29794,0.31990999999999997,0.33687,0.28665999999999997,0.26607,0.31214000000000003,0.32014000000000004,0.30896999999999997,0.30927,0.28485,0.2786,0.27524,0.26492,0.28045,0.29224,0.31226,0.33971999999999997,0.35903,0.34820999999999996,0.29803,0.28424,0.33299,0.38976,0.39395,0.3967,0.43636,0.4407,0.44703999999999994,0.42977,0.41388,0.47701000000000005,0.49983,0.51571,0.5571699999999999,0.55665,0.5576300000000001,0.5602699999999999,0.55082,0.5363600000000001,0.5283399999999999,0.52867,0.52836,0.53057,0.52958,0.55525,0.55328,0.49032,0.46817,0.4718,0.47486000000000006,0.5068,0.51432,0.49001000000000006,0.46865,0.45115,0.50834,0.5251399999999999,0.46893,0.51877,0.50198,0.47346000000000005,0.49837,0.46936000000000005,0.52803,0.5346,0.51631,0.54867,0.55853,0.60106,0.5614100000000001,0.49978,0.41533000000000003,0.26823,0.28033,0.40731,0.49168999999999996,0.5498,0.5131600000000001,0.42801999999999996,0.41657,0.40846,0.47339,0.50393,0.40615,0.22751999999999997,-0.27057,-0.82757,-1.5490000000000002,-2.1858,-3.0282,-4.0742,-4.191,-4.8444,-3.1053
4,-0.44048000000000004,-3.0589,-4.039,-4.4804,-4.2757,-3.2674,-1.9223,-1.6929,-1.08,-0.23898000000000003,-0.18684,-0.23685,-0.30867,-0.24249,-0.27224,-0.16827,-0.23206,-0.22135,-0.27907,-0.24973,-0.27196,-0.2842,-0.21689,-0.30782,-0.35874,-0.35775,-0.28973000000000004,-0.48144,-0.38784,-0.49728,-0.49265,-0.59235,-0.69894,-0.7076399999999999,-0.7128399999999999,-0.79042,-0.7639600000000001,-0.72596,-0.7500899999999999,-0.69655,-0.6211800000000001,-0.5505899999999999,-0.55186,-0.39692,-0.24575,-0.24433000000000002,-0.10615999999999999,-0.05107,-0.044291000000000004,0.07723300000000001,0.099877,0.0049332,0.10754000000000001,0.23435999999999998,0.17034000000000002,0.20399,0.28798,0.34029,0.30732,0.43909,0.34955,0.36471,0.48396999999999996,0.44841000000000003,0.34015,0.41001000000000004,0.54919,0.44958000000000004,0.6310399999999999,0.5646100000000001,0.61144,0.60025,0.63457,0.74635,0.6996899999999999,0.6080800000000001,0.55582,0.48925,0.5784600000000001,0.50692,0.54485,0.51761,0.58343,0.40879,0.42063,0.44935,0.39651,0.40354,0.43235,0.46351000000000003,0.32773,0.39232,0.34909,0.32889,0.39781,0.35789,0.41996999999999995,0.29741999999999996,0.35399,0.5874,0.9375100000000001,1.1006,1.2534,1.3786,1.6001,1.7781,1.8242,1.8545,1.6769,1.4537,1.1897,1.0527,0.84436,0.3836,-0.020146,-0.3298,-0.36803,-0.35706,-0.26818000000000003,-0.35303,-0.51413,-0.57796,-0.45875,-0.37446,-0.34959,-0.43368999999999996,-0.39538,-0.4313,-0.33728,-0.16845,0.24931,1.2064,1.4009,1.4809,1.4845,0.81622,0.24853000000000003,-0.47622,0.40755,-0.64574
4,1.3203,-0.68304,-2.8271,-3.7368,-3.7904,-3.6595,-2.9537,-1.913,-1.5747,-1.2122,-0.51862,-0.34714,-0.44054,-0.44685,-0.35162,-0.34615,-0.36744,-0.46183,-0.38978,-0.48467,-0.45816999999999997,-0.38793,-0.51303,-0.5101899999999999,-0.61728,-0.59124,-0.6160100000000001,-0.68138,-0.64881,-0.7316699999999999,-0.80528,-0.80643,-0.85735,-0.87029,-0.9694799999999999,-1.0205,-1.0426,-0.98929,-0.9370200000000001,-0.8411299999999999,-0.81301,-0.81545,-0.7116100000000001,-0.61419,-0.53765,-0.4589,-0.44781000000000004,-0.27751,-0.25819000000000003,-0.17514000000000002,-0.17633,-0.067964,-0.14932,-0.16254000000000002,-0.10438,-0.14264000000000002,-0.086764,0.0029793000000000003,-0.069498,0.033775,0.082582,0.10353,0.1143,0.1544,0.27084,0.2741,0.25729,0.30796,0.35226999999999997,0.46195,0.41986999999999997,0.5408,0.50483,0.5175,0.55871,0.5827100000000001,0.53615,0.46058999999999994,0.46455,0.5191100000000001,0.3872,0.49543000000000004,0.40763,0.37585999999999997,0.39785,0.38295,0.39571,0.28717,0.26784,0.24593,0.30401999999999996,0.36038000000000003,0.27228,0.31713,0.39485,0.44627,0.5413899999999999,0.59787,0.8977700000000001,1.0271,1.1314,1.3346,1.5597,1.8802,1.8504,1.8289,1.7241,1.5233,1.3731,1.1793,0.86466,0.58455,0.21589,-0.039803,-0.20554,-0.085663,-0.069272,-0.13343,-0.10924,-0.11893,-0.096795,-0.08225700000000001,-0.12404000000000001,-0.06746,-0.08425099999999999,-0.079946,-0.11044000000000001,-0.029468,-0.0069181,0.31873,0.93091,1.1997,1.3457,1.6057,1.6587,1.4082,1.1969,1.2786,2.0424,1.2329999999999999
5,0.37651,0.29765,-0.13827,-0.75116,-1.1142,-1.3113,-1.5407,-1.6619,-1.5742,-1.2395,-0.9895,-0.88228,-0.8483200000000001,-0.67882,-0.3405,-0.35939,-0.37048000000000003,-0.38005,-0.38811999999999997,-0.37549,-0.34579,-0.33896,-0.36214,-0.36737,-0.30372,-0.31617,-0.31032,-0.36818,-0.33073,-0.29436999999999997,-0.34605,-0.34885,-0.36949,-0.32904,-0.34576,-0.35472,-0.33693,-0.37763,-0.3464,-0.36774,-0.42533000000000004,-0.41048999999999997,-0.44246,-0.40688,-0.44451999999999997,-0.46953999999999996,-0.4821,-0.46718000000000004,-0.43382,-0.45688999999999996,-0.47015,-0.4492,-0.42841,-0.47355,-0.4578,-0.39614,-0.36804000000000003,-0.36496999999999996,-0.37101,-0.34812,-0.28933000000000003,-0.27398,-0.25456,-0.25118,-0.20110999999999998,-0.14369,-0.13721,-0.11102999999999999,-0.095549,0.0052469,-0.031139999999999998,-0.036129,0.017634,0.049996,0.0603,0.026226999999999997,0.07683200000000001,0.064776,0.082166,0.13623,0.12999000000000002,0.11805999999999998,0.10780999999999999,0.13443,0.17325,0.19047,0.16024000000000002,0.13458,0.17284000000000002,0.19035,0.1831,0.22218000000000002,0.25921,0.26547,0.29081,0.32811,0.30711,0.31517,0.41036000000000006,0.38013,0.42888999999999994,0.4148,0.44537,0.48226,0.50061,0.5857,0.65362,0.75338,0.8460700000000001,0.9282100000000001,1.0485,1.1615,1.2004,1.3418,1.4891,1.6392,1.7927,1.8772,2.0292,2.2259,2.4731,2.5646,2.7639,2.9036,2.7988,2.3989,2.0257,1.6811,0.88131,0.26516,-0.15853,-0.45201,-0.68061,-1.1165,-1.7927,-2.3384,-2.7775,-2.7964,-2.2861,-1.6729
5,-1.2119,-1.7819,-1.5006,-1.8492,-1.8809,-1.9577,-2.2127,-2.1433,-2.021,-1.8563,-1.536,-1.1625,-0.8349,-0.69338,-0.6240899999999999,-0.4614,-0.23653000000000002,-0.017067,0.13775,0.17890999999999999,0.15977,0.1509,0.17709,0.19025999999999998,0.13960999999999998,0.12707000000000002,0.16059,0.15869,0.1864,0.21978000000000003,0.20455,0.22816,0.25090999999999997,0.24614,0.26366,0.22896999999999998,0.18385,0.20203,0.21611999999999998,0.23051999999999997,0.24638000000000002,0.22252,0.2184,0.24508000000000002,0.24414,0.20573000000000002,0.16321,0.17317000000000002,0.21606,0.24151999999999998,0.25034,0.22280999999999998,0.18838,0.24723,0.33978,0.3231,0.23785,0.1843,0.15367999999999998,0.1605,0.21896999999999997,0.2299,0.19965,0.21318,0.24816,0.26805,0.25751999999999997,0.2529,0.29255,0.29791999999999996,0.30136,0.38101999999999997,0.38991,0.3147,0.33405,0.4212,0.44501,0.42676000000000003,0.44606,0.48791,0.50322,0.54097,0.6119899999999999,0.62425,0.61034,0.63449,0.6734899999999999,0.72033,0.73453,0.70977,0.72929,0.7564,0.7350300000000001,0.74063,0.7613800000000001,0.71902,0.67974,0.70921,0.72715,0.72354,0.74635,0.7509,0.72553,0.7073699999999999,0.71338,0.7538699999999999,0.7822100000000001,0.7650600000000001,0.76708,0.79114,0.77071,0.73693,0.7602,0.77893,0.69867,0.5805899999999999,0.51639,0.49888999999999994,0.56297,0.71444,0.81092,0.8409200000000001,0.8539100000000001,0.78393,0.6359,0.45151,0.29915,0.22878,0.1235,-0.15411,-0.49283999999999994,-0.83125,-1.4619,-1.9408,-2.2256,-3.0891,-3.3965,-3.6239999999999997,-4.5608,-2.1894
