shap.name,shap.Class,shap.subseq,shap.score,shap.thresh
0,0.0,0,0.0,0.0
-5929077270328968514,1.0,"[ 0.61175   0.63744   0.71669   0.59731   0.49641   0.45758   0.59989
  0.5504    0.41848   0.47996   0.43444   0.3928    0.46076   0.46516
  0.39122   0.33915   0.31502   0.28256   0.31528   0.35388   0.33038
  0.26579   0.39204   0.31537   0.35496   0.50401   0.83859   1.0854
  1.366     1.436     1.5469    1.9648    2.3004    2.3071    2.2315
  2.0675    1.8768    1.5521    1.2403    0.69643   0.00728  -0.18672
 -0.3032   -0.41297  -0.28909  -0.27204  -0.26411  -0.25948  -0.33307
 -0.3708   -0.19532  -0.35824  -0.27221  -0.18302  -0.24707  -0.18628
 -0.074198  0.56265   1.0727    1.1193    1.4482    1.3205    1.1262  ]",0.7827045690358891,3.4415824183379553
8512345732698969208,1.0,"[ 0.51404   0.56504   0.48403   0.5388    0.5115    0.50617   0.36173
  0.39851   0.4125    0.37305   0.32477   0.49801   0.33879   0.33808
  0.41512   0.38141   0.30103   0.33958   0.22824   0.2597    0.3828
  0.19006   0.23508   0.24894   0.41612   0.67568   0.93886   1.2148
  1.4258    1.4377    1.6875    2.1158    2.1826    2.2157    2.0548
  1.9286    1.6165    1.3628    1.1259    0.5036   -0.042075 -0.25087
 -0.30769  -0.45078  -0.41785  -0.255    -0.32835  -0.28574  -0.25633
 -0.23865  -0.26319  -0.16153  -0.22972  -0.23992  -0.22534  -0.081235
  0.18689   0.81987   0.8983    1.0377    1.3189    1.6333    1.4927  ]",0.7680750473521982,3.4985338617468362
8058374604232036736,1.0,"[ 0.53285   0.63647   0.60579   0.56662   0.53839   0.55554   0.52595
  0.53152   0.44645   0.51858   0.49256   0.47616   0.40678   0.47567
  0.50703   0.36994   0.3904    0.41789   0.26371   0.35022   0.2936
  0.29244   0.3368    0.38952   0.30626   0.38418   0.52971   0.68511
  1.0315    1.2705    1.4215    1.5061    1.863     2.2913    2.3083
  2.2234    2.0527    1.8396    1.5494    1.0933    0.52175  -0.065854
 -0.27396  -0.33349  -0.32893  -0.34128  -0.27157  -0.24381  -0.19798
 -0.28226  -0.28886  -0.29072  -0.28944  -0.2776   -0.2797   -0.18717
 -0.20031   0.29475   0.84613   0.81811   1.1904    1.1469    0.96014 ]",0.7625962843223256,3.5562289299356133
3490031083352038508,1.0,"[ 0.75244   0.83539   0.81142   0.75236   0.67521   0.70963   0.62715
  0.62488   0.57856   0.48555   0.59108   0.44955   0.42295   0.4802
  0.48083   0.54639   0.46716   0.5038    0.45717   0.40156   0.30596
  0.38831   0.35841   0.37315   0.33896   0.51027   0.89478   1.0759
  1.2532    1.2826    1.4882    1.8086    2.0609    2.1156    1.9717
  1.6832    1.4042    1.2983    1.0039    0.49368  -0.080994 -0.24117
 -0.2368   -0.20696  -0.30108  -0.1985   -0.15594  -0.24217  -0.27085
 -0.23878  -0.17448  -0.17427  -0.19338  -0.26326  -0.18304  -0.051286
  0.088748  0.71794   0.77113   0.92275   1.6828    1.8072    1.6421  ]",0.7477242013460492,3.5974320790445242
-2078868708924030023,1.0,"[ 0.39785    0.38295    0.39571    0.28717    0.26784    0.24593
  0.30402    0.36038    0.27228    0.31713    0.39485    0.44627
  0.54139    0.59787    0.89777    1.0271     1.1314     1.3346
  1.5597     1.8802     1.8504     1.8289     1.7241     1.5233
  1.3731     1.1793     0.86466    0.58455    0.21589   -0.039803
 -0.20554   -0.085663  -0.069272  -0.13343   -0.10924   -0.11893
 -0.096795  -0.082257  -0.12404   -0.06746   -0.084251  -0.079946
 -0.11044   -0.029468  -0.0069181  0.31873    0.93091    1.1997
  1.3457   ]",0.6963861768151999,2.4046730773499005
4827741321119678754,1.0,"[ 4.3537e-01  4.3960e-01  4.2852e-01  3.1152e-01  3.6637e-01  3.6752e-01
  3.5878e-01  3.3450e-01  3.0077e-01  3.7118e-01  4.0067e-01  4.6544e-01
  6.4515e-01  7.8605e-01  9.9119e-01  1.0228e+00  1.1613e+00  1.4442e+00
  1.7577e+00  1.9445e+00  1.8827e+00  1.8730e+00  1.6806e+00  1.4891e+00
  1.2568e+00  1.0375e+00  6.0890e-01  3.3944e-01  3.4299e-02 -1.6282e-01
 -1.9118e-01 -2.6343e-01 -2.5118e-01 -2.6115e-01 -2.2777e-01 -2.4120e-01
 -1.9593e-01 -2.8875e-01 -2.2870e-01 -2.2793e-01 -2.0878e-01 -1.9834e-01
 -1.5901e-01 -1.2002e-01  1.5318e-03  6.5670e-01  1.2259e+00  1.2615e+00
  1.4006e+00]",0.6837586437229388,2.323832744350516
5639241928188766747,1.0,"[ 0.47996   0.43444   0.3928    0.46076   0.46516   0.39122   0.33915
  0.31502   0.28256   0.31528   0.35388   0.33038   0.26579   0.39204
  0.31537   0.35496   0.50401   0.83859   1.0854    1.366     1.436
  1.5469    1.9648    2.3004    2.3071    2.2315    2.0675    1.8768
  1.5521    1.2403    0.69643   0.00728  -0.18672  -0.3032   -0.41297
 -0.28909  -0.27204  -0.26411  -0.25948  -0.33307  -0.3708   -0.19532
 -0.35824  -0.27221  -0.18302  -0.24707  -0.18628  -0.074198  0.56265
  1.0727    1.1193    1.4482    1.3205    1.1262    0.61655   0.76636 ]",0.6836334115923077,3.3632835312457865
-4050542149767721177,1.0,"[ 0.36586   0.31902   0.30726   0.35606   0.35702   0.38663   0.3326
  0.34286   0.26882   0.28861   0.25792   0.19086   0.2424    0.26719
  0.42165   0.55129   0.98579   1.2779    1.3497    1.528     1.7702
  1.8856    1.8096    1.7767    1.5997    1.4223    1.2349    0.85633
  0.63176   0.14128  -0.16977  -0.16504  -0.21069  -0.21277  -0.16832
 -0.17074  -0.19     -0.1003   -0.15327  -0.13729  -0.16898  -0.18997
 -0.07216  -0.028513 -0.14231   0.016503  0.31994   1.1182    1.3584  ]",0.6830801336572644,2.568684530506322
6631778591824525471,1.0,"[ 5.4519e-01  4.5761e-01  4.9145e-01  4.0722e-01  4.4243e-01  3.9855e-01
  3.6649e-01  3.9850e-01  3.4145e-01  3.6548e-01  3.5561e-01  3.8302e-01
  4.0455e-01  5.4408e-01  7.4816e-01  9.3648e-01  1.0685e+00  1.2228e+00
  1.3366e+00  1.6317e+00  1.8887e+00  1.8590e+00  1.8919e+00  1.6935e+00
  1.5818e+00  1.2635e+00  9.7944e-01  7.4996e-01  2.6020e-01 -5.1818e-02
 -1.0673e-01 -2.1287e-01 -1.8100e-01 -2.3692e-01 -2.4098e-01 -2.0920e-01
 -1.7692e-01 -1.6546e-01 -1.6163e-01 -2.1371e-01 -2.0063e-01 -2.1946e-01
 -2.1165e-01 -1.2618e-01  8.6891e-04  3.8263e-01  1.0619e+00  1.1020e+00
  1.1121e+00]",0.6786890028487763,2.424497857834812
